[0.0, 'Tempo', 180.0]
[0.0, 'Formula de Compasso', '2/2']
[60.5, 'Note', 'Parte_1', 0.5, 80, None]
[60.5, 'Note', 'Parte_3', 0.5, 65, None]
[61.0, 'Note', 'Parte_1', 0.5, 79, None]
[61.0, 'Note', 'Parte_3', 0.5, 60, None]
[61.5, 'Note', 'Parte_1', 0.5, 77, None]
[61.5, 'Note', 'Parte_3', 0.5, 65, None]
[62.0, 'Note', 'Parte_1', 0.5, 75, None]
[62.0, 'Note', 'Parte_3', 0.5, 55, None]
[62.5, 'Note', 'Parte_1', 0.5, 74, None]
[62.5, 'Note', 'Parte_3', 0.5, 67, None]
[63.0, 'Note', 'Parte_1', 0.5, 74, None]
[63.0, 'Note', 'Parte_3', 0.5, 55, None]
[63.5, 'Note', 'Parte_1', 0.5, 71, None]
[63.5, 'Note', 'Parte_3', 0.5, 67, None]
[64.0, 'Note', 'Parte_1', 1.0, 72, None]
[64.0, 'Rest', 'Parte_2', 4.0, 0, None]
[64.0, 'Note', 'Parte_3', 1.0, 60, None]
[64.0, 'Rest', 'Parte_4', 4.0, 0, None]
[65.0, 'Note', 'Parte_1', 1.0, 74, None]
[65.0, 'Chord', 'Parte_3', 1.0, [55, 59], None]
[66.0, 'Note', 'Parte_1', 0.25, 72, None]
[66.0, 'Chord', 'Parte_3', 1.0, [48, 60], None]
[66.25, 'Note', 'Parte_1', 0.25, 74, None]
[66.5, 'Note', 'Parte_1', 0.5, 75, None]
[67.0, 'Chord', 'Parte_1', 1.0, [71, 74, 83], None]
[67.0, 'Chord', 'Parte_3', 1.0, [43, 55], None]
[68.0, 'Chord', 'Parte_1', 1.0, [72, 75, 84], None]
[68.0, 'Rest', 'Parte_2', 4.0, 0, None]
[68.0, 'Chord', 'Parte_3', 1.0, [36, 48], None]
[68.0, 'Rest', 'Parte_4', 4.0, 0, None]
[69.0, 'Rest', 'Parte_1', 1.0, 0, None]
[69.0, 'Rest', 'Parte_3', 1.0, 0, None]
[70.0, 'Rest', 'Parte_1', 2.0, 0, None]
[70.0, 'Rest', 'Parte_3', 2.0, 0, None]
[72.0, 'Chord', 'Parte_1', 4.0, [55, 60, 64], None]
[72.0, 'Rest', 'Parte_2', 4.0, 0, None]
[72.0, 'Chord', 'Parte_3', 4.0, [34, 46], None]
[72.0, 'Rest', 'Parte_4', 4.0, 0, None]
[76.0, 'Note', 'Parte_1', 0.5, 65, None]
[76.0, 'Rest', 'Parte_2', 4.0, 0, None]
[76.0, 'Chord', 'Parte_3', 1.0, [32, 44], None]
[76.0, 'Rest', 'Parte_4', 4.0, 0, None]
[76.5, 'Note', 'Parte_1', 0.5, 72, None]
[77.0, 'Note', 'Parte_1', 0.5, 68, None]
[77.0, 'Rest', 'Parte_3', 1.0, 0, None]
[77.5, 'Note', 'Parte_1', 0.5, 77, None]
[78.0, 'Note', 'Parte_1', 0.5, 72, None]
[78.0, 'Rest', 'Parte_3', 2.0, 0, None]
[78.5, 'Note', 'Parte_1', 0.5, 80, None]
[79.0, 'Note', 'Parte_1', 0.5, 77, None]
[79.5, 'Note', 'Parte_1', 0.5, 84, None]
[80.0, 'Note', 'Parte_1', 0.5, 82, None]
[80.0, 'Rest', 'Parte_2', 4.0, 0, None]
[80.0, 'Rest', 'Parte_3', 1.0, 0, None]
[80.0, 'Rest', 'Parte_4', 4.0, 0, None]
[80.5, 'Note', 'Parte_1', 0.5, 79, None]
[81.0, 'Note', 'Parte_1', 0.5, 76, None]
[81.0, 'Chord', 'Parte_3', 1.0, [52, 60], None]
[81.5, 'Note', 'Parte_1', 0.5, 72, None]
[82.0, 'Note', 'Parte_1', 0.5, 70, None]
[82.0, 'Chord', 'Parte_3', 1.0, [52, 60], None]
[82.5, 'Note', 'Parte_1', 0.5, 71, None]
[83.0, 'Note', 'Parte_1', 0.5, 72, None]
[83.0, 'Chord', 'Parte_3', 1.0, [52, 60], None]
[83.5, 'Note', 'Parte_1', 0.5, 67, None]
[84.0, 'Note', 'Parte_1', 2.0, 70, None]
[84.0, 'Rest', 'Parte_2', 4.0, 0, None]
[84.0, 'Chord', 'Parte_3', 3.0, [53, 60], None]
[84.0, 'Rest', 'Parte_4', 4.0, 0, None]
[86.0, 'Note', 'Parte_1', 1.0, 68, None]
[87.0, 'Rest', 'Parte_1', 1.0, 0, None]
[87.0, 'Rest', 'Parte_3', 1.0, 0, None]
