62,1.0,0.0,0
69,1.0,1.0,0
67,0.5,2.0,0
r,0.75,2.0,0
65,1/3,2.5,0
64,0.25,2.75,0
r,1/6,17/6,0
62,0.5,3.0,0
r,1.0,3.0,0
74,0.5,3.5,0
74,0.5,4.0,0
74,0.5,4.5,0
74,0.5,5.0,0
74,0.5,5.5,0
74,1.0,6.0,0
73,0.5,7.0,0
r,0.5,7.5,0
65,1.0,8.0,0
72,1.0,9.0,0
70,0.5,10.0,0
r,0.75,10.0,0
69,1/3,10.5,0
68,0.25,10.75,0
r,1/6,65/6,0
69,0.5,11.0,0
r,1.0,11.0,0
71,0.5,11.5,0
72,1.0,12.0,0
68,1.0,13.0,0
69,0.5,14.0,0
r,1.5,14.5,0
62,1.0,16.0,0
69,1.0,17.0,0
67,0.5,18.0,0
r,0.75,18.0,0
65,1/3,18.5,0
64,0.25,18.75,0
r,1/6,113/6,0
62,0.5,19.0,0
r,1.0,19.0,0
74,0.5,19.5,0
74,0.5,20.0,0
74,0.5,20.5,0
74,0.5,21.0,0
74,0.5,21.5,0
74,1.0,22.0,0
73,0.5,23.0,0
r,0.5,23.5,0
65,1.0,24.0,0
72,1.0,25.0,0
70,0.5,26.0,0
r,0.75,26.0,0
69,1/3,26.5,0
68,0.25,26.75,0
r,1/6,161/6,0
69,0.5,27.0,0
r,1.0,27.0,0
71,0.5,27.5,0
72,1.0,28.0,0
68,1.0,29.0,0
69,0.5,30.0,0
r,1.5,30.5,0
76,1.0,32.0,0
79,0.75,33.0,0
77,0.25,33.75,0
77,0.5,34.0,0
r,1.75,34.0,0
76,1.0,34.5,0
77,1/3,35.5,0
74,0.25,35.75,0
r,1/6,215/6,0
73,1.25,36.0,0
r,1.75,36.0,0
76,0.25,37.25,0
79,1/3,37.5,0
77,0.25,37.75,0
r,1/6,227/6,0
77,0.5,38.0,0
r,1.75,38.0,0
76,1.0,38.5,0
77,1/3,39.5,0
74,0.25,39.75,0
r,1/6,239/6,0
73,0.5,40.0,0
r,1.75,40.0,0
76,1.0,40.5,0
77,1/3,41.5,0
74,0.25,41.75,0
r,1/6,251/6,0
73,1/3,42.0,0
r,0.5,42.0,0
76,0.25,127/3,0
77,1/3,42.5,0
r,1/6,511/12,0
74,0.25,42.75,0
r,2/3,257/6,0
73,1/3,43.0,0
76,0.25,130/3,0
77,1/3,43.5,0
r,1/6,523/12,0
74,0.25,43.75,0
r,1/6,263/6,0
73,1.0,44.0,0
76,1.0,45.0,0
79,1.5,46.0,0
73,0.5,47.5,0
74,1.0,48.0,0
81,1.0,49.0,0
79,0.5,50.0,0
r,0.75,50.0,0
77,1/3,50.5,0
76,0.25,50.75,0
r,1/6,305/6,0
74,0.5,51.0,0
r,1.0,51.0,0
79,0.5,51.5,0
77,0.5,52.0,0
r,0.75,52.0,0
76,1/3,52.5,0
74,0.25,52.75,0
r,1/6,317/6,0
72,0.5,53.0,0
r,1.0,53.0,0
81,0.5,53.5,0
79,0.5,54.0,0
r,0.75,54.0,0
77,1/3,54.5,0
76,0.25,54.75,0
r,1/6,329/6,0
74,0.5,55.0,0
r,0.75,55.0,0
86,1/3,55.5,0
84,0.25,55.75,0
84,0.25,55.75,0
r,1/6,335/6,0
r,0.25,56.0,0
82,0.25,56.25,0
81,0.25,56.5,0
80,0.25,56.75,0
80,0.25,57.0,0
81,0.5,57.25,0
61,0.25,57.75,0
64,1.0,58.0,0
62,0.5,59.0,0
r,0.5,59.5,0
76,1.0,60.0,0
79,0.75,61.0,0
