r,0.25,0.0,0
r,3.75,0.25,0
r,3.0,4.0,0
38,1.0,7.0,0
50,1.0,7.0,0
62,1.0,7.0,0
61,0.75,8.0,0
37,0.75,8.0,0
r,0.25,8.75,0
59,0.5,9.0,0
35,0.5,9.0,0
r,0.5,9.5,0
57,0.5,10.0,0
33,0.5,10.0,0
r,0.5,10.5,0
61,0.5,11.0,0
37,0.5,11.0,0
r,0.5,11.5,0
62,0.5,12.0,0
38,0.5,12.0,0
r,0.5,12.5,0
66,0.5,13.0,0
42,0.5,13.0,0
r,0.5,13.5,0
57,0.5,14.0,0
69,0.5,14.0,0
33,0.5,14.0,0
45,0.5,14.0,0
r,0.5,14.5,0
61,0.5,15.0,0
73,0.5,15.0,0
37,0.5,15.0,0
49,0.5,15.0,0
r,0.5,15.5,0
62,0.5,16.0,0
74,0.5,16.0,0
38,0.5,16.0,0
50,0.5,16.0,0
r,0.5,16.5,0
64,0.5,17.0,0
76,0.5,17.0,0
40,0.5,17.0,0
52,0.5,17.0,0
r,0.5,17.5,0
66,0.5,18.0,0
78,0.5,18.0,0
42,0.5,18.0,0
54,0.5,18.0,0
r,0.5,18.5,0
67,0.5,19.0,0
79,0.5,19.0,0
43,0.5,19.0,0
55,0.5,19.0,0
r,0.5,19.5,0
69,3.0,20.0,0
81,3.0,20.0,0
45,3.0,20.0,0
57,3.0,20.0,0
66,1.0,23.0,0
69,1.0,23.0,0
74,1.0,23.0,0
64,1.0,24.0,0
67,1.0,24.0,0
73,1.0,24.0,0
62,1.0,25.0,0
66,1.0,25.0,0
71,1.0,25.0,0
61,1.0,26.0,0
64,1.0,26.0,0
69,1.0,26.0,0
81,1.0,27.0,0
62,1.0,27.0,0
66,1.0,27.0,0
71,1.0,27.0,0
81,3.0,28.0,0
61,1.0,28.0,0
64,1.0,28.0,0
69,1.0,28.0,0
59,1.0,29.0,0
62,1.0,29.0,0
67,1.0,29.0,0
57,1.0,30.0,0
61,1.0,30.0,0
66,1.0,30.0,0
59,1.0,31.0,0
62,1.0,31.0,0
67,1.0,31.0,0
r,1.0,31.0,0
57,1.0,32.0,0
61,1.0,32.0,0
66,1.0,32.0,0
55,1.0,33.0,0
59,1.0,33.0,0
64,1.0,33.0,0
54,1.0,34.0,0
57,1.0,34.0,0
62,1.0,34.0,0
74,1.0,35.0,0
55,1.0,35.0,0
59,1.0,35.0,0
64,1.0,35.0,0
74,1.0,36.0,0
62,1.0,36.0,0
54,1.0,36.0,0
57,1.0,36.0,0
73,1.0,37.0,0
61,1.0,37.0,0
52,1.0,37.0,0
55,1.0,37.0,0
62,0.75,38.0,0
74,0.75,38.0,0
50,0.75,38.0,0
54,0.75,38.0,0
r,0.25,38.75,0
63,1.0,39.0,0
75,1.0,39.0,0
43,1.0,40.0,0
55,1.0,40.0,0
63,1.0,40.0,0
75,1.0,40.0,0
r,2.0,40.0,0
64,0.75,41.0,0
76,0.75,41.0,0
r,0.25,41.75,0
67,1.0,42.0,0
45,1.0,42.0,0
57,1.0,42.0,0
73,0.5,42.0,0
r,1.5,42.5,0
69,0.5,43.0,0
r,0.5,43.5,0
66,1.0,44.0,0
74,1.0,44.0,0
38,1.0,44.0,0
50,1.0,44.0,0
r,2.0,45.0,0
78,0.5,47.0,0
86,0.5,47.5,0
76,0.5,48.0,0
85,0.5,48.5,0
74,0.5,49.0,0
83,0.5,49.5,0
73,0.5,50.0,0
81,0.5,50.5,0
74,0.5,51.0,0
33,0.5,51.0,0
45,0.5,51.0,0
83,0.5,51.5,0
73,0.5,52.0,0
45,4.0,52.0,0
33,4.0,52.0,0
81,0.5,52.5,0
71,0.5,53.0,0
79,0.5,53.5,0
69,0.5,54.0,0
78,0.5,54.5,0
71,0.5,55.0,0
79,0.5,55.5,0
69,0.5,59.0,0
45,3.0,59.0,0
33,3.0,59.0,0
78,0.5,59.5,0
67,0.5,60.0,0
76,0.5,60.5,0
66,0.5,61.0,0
74,0.5,61.5,0
67,0.5,62.0,0
34,0.5,62.0,0
46,0.5,62.0,0
76,0.5,62.5,0
66,0.5,63.0,0
35,0.5,63.0,0
47,0.5,63.0,0
74,0.5,63.5,0
66,0.5,64.0,0
33,0.5,64.0,0
45,0.5,64.0,0
75,0.5,64.5,0
67,0.5,65.0,0
31,0.5,65.0,0
43,0.5,65.0,0
76,0.5,65.5,0
69,0.5,66.0,0
30,0.5,66.0,0
42,0.5,66.0,0
78,0.5,66.5,0
71,0.5,67.0,0
28,0.5,67.0,0
40,0.5,67.0,0
79,0.5,67.5,0
78,0.5,68.0,0
81,0.5,68.5,0
79,0.5,69.0,0
33,0.5,69.0,0
45,0.5,69.0,0
83,0.5,69.5,0
64,0.75,70.0,0
67,0.75,70.0,0
73,0.75,70.0,0
r,0.25,70.75,0
62,0.5,71.0,0
66,0.5,71.0,0
74,0.5,71.0,0
38,0.5,71.0,0
50,0.5,71.0,0
r,1.5,71.5,0
r,1.0,73.0,0
38,0.5,74.0,0
50,0.5,74.5,0
62,0.5,74.5,0
37,0.5,75.0,0
49,0.5,75.5,0
61,0.5,75.5,0
35,0.5,76.0,0
47,0.5,76.5,0
59,0.5,76.5,0
33,0.5,77.0,0
45,0.5,77.5,0
57,0.5,77.5,0
37,0.5,78.0,0
49,0.5,78.5,0
61,0.5,78.5,0
38,0.5,79.0,0
50,0.5,79.5,0
62,0.5,79.5,0
42,0.5,80.0,0
54,0.5,80.5,0
66,0.5,80.5,0
33,0.5,81.0,0
45,0.5,81.0,0
57,0.5,81.5,0
69,0.5,81.5,0
37,0.5,82.0,0
49,0.5,82.0,0
61,0.5,82.5,0
73,0.5,82.5,0
38,0.5,83.0,0
50,0.5,83.0,0
62,0.5,83.5,0
74,0.5,83.5,0
40,0.5,84.0,0
52,0.5,84.0,0
64,0.5,84.5,0
76,0.5,84.5,0
42,0.5,85.0,0
54,0.5,85.0,0
66,0.5,85.5,0
78,0.5,85.5,0
43,0.5,86.0,0
55,0.5,86.0,0
67,0.5,86.5,0
79,0.5,86.5,0
45,0.5,87.0,0
57,0.5,87.0,0
69,0.5,87.5,0
81,0.5,87.5,0
46,0.5,88.0,0
58,0.5,88.0,0
70,0.5,88.5,0
82,0.5,88.5,0
47,0.5,89.0,0
59,0.5,89.0,0
71,0.5,89.5,0
83,0.5,89.5,0
49,0.5,90.0,0
61,0.5,90.0,0
73,0.5,90.5,0
85,0.5,90.5,0
74,0.5,91.0,0
86,0.5,91.0,0
50,0.5,91.0,0
62,0.5,91.0,0
r,1.5,91.5,0
76,0.5,93.0,0
88,0.5,93.0,0
52,0.5,93.0,0
64,0.5,93.0,0
r,1.5,93.5,0
78,3.0,95.0,0
90,3.0,95.0,0
54,3.0,95.0,0
66,3.0,95.0,0
66,0.5,98.0,0
r,0.5,98.5,0
74,2.0,99.0,0
47,0.5,99.0,0
50,0.5,99.5,0
54,0.5,100.0,0
59,0.5,100.5,0
78,2.0,101.0,0
46,0.5,101.0,0
52,0.5,101.5,0
54,0.5,102.0,0
61,0.5,102.5,0
74,2.0,103.0,0
47,0.5,103.0,0
50,0.5,103.5,0
54,0.5,104.0,0
59,0.5,104.5,0
76,0.5,105.0,0
47,0.5,105.0,0
r,2.0,105.0,0
74,0.5,105.5,0
50,0.5,105.5,0
73,0.5,106.0,0
54,0.5,106.0,0
71,0.5,106.5,0
59,0.5,106.5,0
70,0.5,107.0,0
49,0.5,107.0,0
52,0.5,107.5,0
70,0.5,108.0,0
54,0.5,108.0,0
58,0.5,108.5,0
73,0.5,109.0,0
47,0.5,109.0,0
71,0.5,109.5,0
50,0.5,109.5,0
70,0.5,110.0,0
54,0.5,110.0,0
71,0.5,110.5,0
59,0.5,110.5,0
73,2.0,111.0,0
42,0.5,111.0,0
49,0.5,111.5,0
54,0.5,112.0,0
58,0.5,112.5,0
66,0.5,113.0,0
42,0.5,113.0,0
r,2.0,113.0,0
49,0.5,113.5,0
66,0.5,114.0,0
54,0.5,114.0,0
58,0.5,114.5,0
74,2.0,115.0,0
47,0.5,115.0,0
50,0.5,115.5,0
54,0.5,116.0,0
59,0.5,116.5,0
78,2.0,117.0,0
46,0.5,117.0,0
52,0.5,117.5,0
54,0.5,118.0,0
61,0.5,118.5,0
74,2.0,119.0,0
47,0.5,119.0,0
50,0.5,119.5,0
54,0.5,120.0,0
59,0.5,120.5,0
76,0.5,121.0,0
50,0.5,121.0,0
r,2.0,121.0,0
74,0.5,121.5,0
54,0.5,121.5,0
73,0.5,122.0,0
59,0.5,122.0,0
71,0.5,122.5,0
54,0.5,122.5,0
69,0.5,123.0,0
49,0.5,123.0,0
54,0.5,123.5,0
69,0.5,124.0,0
57,0.5,124.0,0
54,0.5,124.5,0
69,0.5,125.0,0
49,0.5,125.0,0
68,0.5,125.5,0
53,0.5,125.5,0
66,0.5,126.0,0
56,0.5,126.0,0
68,0.5,126.5,0
53,0.5,126.5,0
66,0.5,127.0,0
42,0.5,127.0,0
45,0.5,127.5,0
49,0.5,128.0,0
54,0.5,128.5,0
42,1.0,129.0,0
61,0.5,130.0,0
r,0.5,130.5,0
68,0.5,131.0,0
49,5.0,131.0,0
r,1.0,131.0,0
61,0.5,131.5,0
65,0.5,132.0,0
56,2.0,132.0,0
59,2.0,132.0,0
68,0.5,132.5,0
69,0.5,133.0,0
61,0.5,133.5,0
66,0.5,134.0,0
57,1.0,134.0,0
54,1.0,134.0,0
69,0.5,134.5,0
71,0.5,135.0,0
53,1.0,135.0,0
56,1.0,135.0,0
61,0.5,135.5,0
65,0.5,136.0,0
r,3.0,136.0,0
68,0.5,136.5,0
73,0.5,137.0,0
71,0.5,137.5,0
69,0.5,138.0,0
68,0.5,138.5,0
69,0.5,139.0,0
54,0.5,139.0,0
57,0.5,139.0,0
66,0.5,139.5,0
65,0.5,140.0,0
54,0.5,140.0,0
57,0.5,140.0,0
66,0.5,140.5,0
71,0.5,141.0,0
56,0.5,141.0,0
59,0.5,141.0,0
66,0.5,141.5,0
65,0.5,142.0,0
56,0.5,142.0,0
59,0.5,142.0,0
66,0.5,142.5,0
73,0.5,143.0,0
57,0.5,143.0,0
61,0.5,143.0,0
69,0.5,143.5,0
68,0.5,144.0,0
69,0.5,144.5,0
71,0.5,145.0,0
69,0.5,145.5,0
68,0.5,146.0,0
69,0.5,146.5,0
71,0.5,147.0,0
52,5.0,147.0,0
r,1.0,147.0,0
64,0.5,147.5,0
68,0.5,148.0,0
59,2.0,148.0,0
62,2.0,148.0,0
71,0.5,148.5,0
73,0.5,149.0,0
64,0.5,149.5,0
69,0.5,150.0,0
57,1.0,150.0,0
61,1.0,150.0,0
73,0.5,150.5,0
74,0.5,151.0,0
56,1.0,151.0,0
59,1.0,151.0,0
64,0.5,151.5,0
68,0.5,152.0,0
r,3.0,152.0,0
71,0.5,152.5,0
76,0.5,153.0,0
74,0.5,153.5,0
73,0.5,154.0,0
71,0.5,154.5,0
73,0.5,155.0,0
57,0.5,155.0,0
61,0.5,155.0,0
69,0.5,155.5,0
68,0.5,156.0,0
57,0.5,156.0,0
61,0.5,156.0,0
69,0.5,156.5,0
74,0.5,157.0,0
59,0.5,157.0,0
62,0.5,157.0,0
69,0.5,157.5,0
68,0.5,158.0,0
59,0.5,158.0,0
62,0.5,158.0,0
69,0.5,158.5,0
76,0.5,159.0,0
61,0.5,159.0,0
64,0.5,159.0,0
69,0.5,159.5,0
68,0.5,160.0,0
69,0.5,160.5,0
71,0.5,161.0,0
73,0.5,161.5,0
74,0.5,162.0,0
76,0.5,162.5,0
78,4.0,163.0,0
r,0.5,163.0,0
62,0.5,163.5,0
61,0.5,164.0,0
62,0.5,164.5,0
64,0.5,165.0,0
66,0.5,165.5,0
68,0.5,166.0,0
69,0.5,166.5,0
71,4.25,167.0,0
r,0.5,167.0,0
78,0.5,167.5,0
77,0.5,168.0,0
78,0.5,168.5,0
80,0.5,169.0,0
81,0.5,169.5,0
83,0.5,170.0,0
85,0.5,170.5,0
86,4.5,171.0,0
r,0.5,171.0,0
71,0.5,171.5,0
70,0.5,172.0,0
71,0.5,172.5,0
73,0.5,173.0,0
74,0.5,173.5,0
76,0.5,174.0,0
78,0.5,174.5,0
80,3.5,175.0,0
r,0.5,175.0,0
86,3.5,175.0,0
64,0.5,175.5,0
63,0.5,176.0,0
64,0.5,176.5,0
66,0.5,177.0,0
68,0.5,177.5,0
69,0.5,178.0,0
71,0.5,178.5,0
r,0.5,178.5,0
73,4.0,179.0,0
85,4.0,179.0,0
81,4.0,179.0,0
r,0.5,179.0,0
57,0.5,179.5,0
56,0.5,180.0,0
57,0.5,180.5,0
59,0.5,181.0,0
61,0.5,181.5,0
62,0.5,182.0,0
64,0.5,182.5,0
83,4.0,183.0,0
80,4.0,183.0,0
77,4.0,183.0,0
73,4.0,183.0,0
71,4.0,183.0,0
65,0.25,183.0,0
r,0.25,183.25,0
49,0.5,183.5,0
48,0.5,184.0,0
49,0.5,184.5,0
51,0.5,185.0,0
53,0.5,185.5,0
54,0.5,186.0,0
56,0.5,186.5,0
81,0.75,187.0,0
73,0.75,187.0,0
