72,1.25,217.5
68,0.25,218.75
67,1.25,219.0
r,0.25,220.25
70,1.25,220.5
67,0.25,221.75
68,1.25,222.0
r,0.25,223.25
63,2.75,223.5
r,0.25,226.25
65,1.25,226.5
61,0.25,227.75
60,1.25,228.0
r,0.25,229.25
63,1.25,229.5
60,0.25,230.75
58,1.25,231.0
r,0.25,232.25
63,1.25,232.5
61,0.25,233.75
60,1.25,234.0
r,0.25,235.25
63,2.75,235.5
r,0.25,238.25
72,1.25,238.5
75,0.25,239.75
80,1.25,240.0
r,0.25,241.25
84,1.25,241.5
80,0.25,242.75
79,1.25,243.0
r,0.25,244.25
82,1.25,244.5
79,0.25,245.75
80,1.25,246.0
r,0.25,247.25
75,4.25,247.5
r,0.25,251.75
76,1.25,252.0
r,0.25,253.25
73,4.25,253.5
r,0.25,257.75
71,4.5,258.0
70,0.75,262.5
r,0.25,263.25
68,0.5,263.5
69,0.25,264.0
70,0.25,264.25
71,0.25,264.5
70,0.25,264.75
71,0.25,265.0
70,0.25,265.25
71,0.25,265.5
70,0.25,265.75
71,0.25,266.0
70,0.25,266.25
71,0.25,266.5
70,0.25,266.75
71,0.25,267.0
70,0.25,267.25
71,0.25,267.5
70,0.25,267.75
71,0.25,268.0
70,0.25,268.25
71,0.25,268.5
70,0.25,268.75
71,0.25,269.0
70,0.25,269.25
69,0.25,269.5
70,0.25,269.75
76,0.25,270.0
75,0.25,270.25
76,0.25,270.5
75,0.25,270.75
76,0.25,271.0
75,0.25,271.25
76,0.25,271.5
75,0.25,271.75
76,0.25,272.0
75,0.25,272.25
76,0.25,272.5
75,0.25,272.75
76,0.25,273.0
75,0.25,273.25
76,0.25,273.5
75,0.25,273.75
76,0.25,274.0
75,0.25,274.25
76,0.25,274.5
75,0.25,274.75
76,0.25,275.0
75,0.25,275.25
74,0.25,275.5
75,0.25,275.75
88,0.25,276.0
r,5.75,276.0
87,0.25,276.25
88,0.25,276.5
87,0.25,276.75
88,0.25,277.0
87,0.25,277.25
88,0.25,277.5
87,0.25,277.75
88,0.25,278.0
