55,0.25,0.0,0
60,0.25,0.25,0
r,0.75,0.5,0
59,0.25,1.25,0
r,0.75,1.5,0
60,0.25,2.25,0
r,0.75,2.5,0
62,0.25,3.25,0
r,0.75,3.5,0
60,0.25,4.25,0
64,0.25,4.25,0
r,0.75,4.5,0
62,0.25,5.25,0
65,0.25,5.25,0
r,0.75,5.5,0
59,2.0,6.25,0
62,2.0,6.25,0
60,0.25,8.25,0
67,0.25,8.25,0
r,0.75,8.5,0
59,0.25,9.25,0
65,0.25,9.25,0
67,0.25,9.25,0
r,0.75,9.5,0
60,0.25,10.25,0
64,0.25,10.25,0
67,0.25,10.25,0
r,0.75,10.5,0
62,0.25,11.25,0
64,0.25,11.25,0
68,0.25,11.25,0
r,0.75,11.5,0
60,0.25,12.25,0
64,0.25,12.25,0
69,0.25,12.25,0
r,0.75,12.5,0
60,0.25,13.25,0
65,0.25,13.25,0
69,0.25,13.25,0
r,0.75,13.5,0
59,1.75,14.25,0
62,1.75,14.25,0
55,0.25,16.0,0
60,0.5,16.25,0
r,0.5,16.75,0
59,0.5,17.25,0
r,0.5,17.75,0
60,0.5,18.25,0
r,0.5,18.75,0
62,0.5,19.25,0
r,0.5,19.75,0
64,0.5,20.25,0
r,0.5,20.75,0
60,0.5,21.25,0
66,0.5,21.25,0
r,0.5,21.75,0
62,2.0,22.25,0
67,2.0,22.25,0
64,0.5,24.25,0
69,0.5,24.25,0
r,0.5,24.75,0
64,0.5,25.25,0
70,0.5,25.25,0
r,0.5,25.75,0
62,2.0,26.25,0
71,2.0,26.25,0
66,0.25,28.25,0
72,0.25,28.25,0
r,0.75,28.5,0
66,0.25,29.25,0
69,0.25,29.25,0
r,0.75,29.5,0
67,0.25,30.25,0
r,1.5,30.5,0
67,0.25,32.0,0
72,1.0,32.25,0
79,1.0,32.25,0
71,1.0,33.25,0
77,1.0,33.25,0
72,1.0,34.25,0
76,1.0,34.25,0
72,0.25,35.25,0
76,0.25,35.25,0
74,0.25,35.25,0
76,0.25,35.25,0
74,0.25,35.25,0
77,0.25,35.25,0
72,0.25,35.5,0
76,0.25,35.5,0
74,0.25,35.5,0
77,0.25,35.5,0
72,0.25,35.75,0
76,0.25,35.75,0
74,0.25,35.75,0
77,0.25,35.75,0
72,0.25,36.0,0
76,0.25,36.0,0
74,0.25,36.0,0
77,0.25,36.0,0
72,1.0,36.25,0
84,1.0,36.25,0
72,1.0,37.25,0
82,1.0,37.25,0
72,1.75,38.25,0
81,1.75,38.25,0
69,0.25,40.0,0
69,1.0,40.25,0
81,1.0,40.25,0
69,1.0,41.25,0
79,1.0,41.25,0
69,1.0,42.25,0
77,1.0,42.25,0
67,1.0,43.25,0
73,1.0,43.25,0
76,1.0,43.25,0
65,1.0,44.25,0
69,1.0,44.25,0
74,1.0,44.25,0
r,1.0,44.25,0
63,1.0,45.25,0
69,1.0,45.25,0
72,2.0,45.25,0
62,1.0,46.25,0
67,1.0,46.25,0
71,1.0,47.25,0
r,1.0,47.25,0
67,0.25,48.25,0
72,0.25,48.25,0
r,0.75,48.5,0
65,0.25,49.25,0
67,0.25,49.25,0
71,0.25,49.25,0
r,0.75,49.5,0
64,0.25,50.25,0
67,0.25,50.25,0
72,0.25,50.25,0
r,0.75,50.5,0
62,0.25,51.25,0
67,0.25,51.25,0
74,0.25,51.25,0
r,0.75,51.5,0
64,0.25,52.25,0
67,0.25,52.25,0
72,0.25,52.25,0
76,0.25,52.25,0
r,0.75,52.5,0
65,0.25,53.25,0
69,0.25,53.25,0
74,0.25,53.25,0
77,0.25,53.25,0
r,0.75,53.5,0
62,0.25,54.25,0
67,0.25,54.25,0
71,0.25,54.25,0
74,0.25,54.25,0
r,0.75,54.5,0
79,2.0,55.25,0
67,2.0,55.25,0
r,1.0,56.25,0
79,2.0,57.25,0
70,1.0,57.25,0
69,2.0,58.25,0
77,1.0,59.25,0
67,0.25,60.25,0
72,0.25,60.25,0
76,0.25,60.25,0
r,0.75,60.5,0
65,0.25,61.25,0
71,0.25,61.25,0
74,0.25,61.25,0
r,0.75,61.5,0
64,0.25,62.25,0
67,0.25,62.25,0
72,0.25,62.25,0
r,1.75,62.5,0
59,0.25,64.25,0
r,0.75,64.5,0
60,0.25,65.25,0
r,0.75,65.5,0
61,0.25,66.25,0
r,0.75,66.5,0
62,0.25,67.25,0
r,0.75,67.5,0
63,0.5,68.25,0
r,0.5,68.75,0
64,0.5,69.25,0
r,0.5,69.75,0
65,2.75,70.25,0
r,0.25,73.0,0
60,1.0,73.25,0
64,1.0,73.25,0
60,1.0,74.25,0
62,1.0,74.25,0
60,1.0,75.25,0
65,1.0,75.25,0
60,0.25,76.25,0
64,0.25,76.25,0
r,0.75,76.5,0
59,0.25,77.25,0
62,0.25,77.25,0
r,0.75,77.5,0
60,0.25,78.25,0
r,1.5,78.5,0
67,0.25,80.0,0
72,1.0,80.25,0
79,1.0,80.25,0
71,1.0,81.25,0
77,1.0,81.25,0
72,1.0,82.25,0
76,1.0,82.25,0
72,0.25,83.25,0
76,0.25,83.25,0
74,0.25,83.25,0
76,0.25,83.25,0
74,0.25,83.25,0
77,0.25,83.25,0
72,0.25,83.5,0
76,0.25,83.5,0
74,0.25,83.5,0
77,0.25,83.5,0
72,0.25,83.75,0
76,0.25,83.75,0
74,0.25,83.75,0
77,0.25,83.75,0
72,0.25,84.0,0
76,0.25,84.0,0
74,0.25,84.0,0
77,0.25,84.0,0
72,1.0,84.25,0
84,1.0,84.25,0
72,1.0,85.25,0
82,1.0,85.25,0
72,1.75,86.25,0
81,1.75,86.25,0
69,0.25,88.0,0
69,1.0,88.25,0
81,1.0,88.25,0
69,1.0,89.25,0
79,1.0,89.25,0
69,1.0,90.25,0
77,1.0,90.25,0
67,1.0,91.25,0
73,1.0,91.25,0
76,1.0,91.25,0
65,1.0,92.25,0
69,1.0,92.25,0
74,1.0,92.25,0
r,1.0,92.25,0
63,1.0,93.25,0
69,1.0,93.25,0
72,2.0,93.25,0
62,1.0,94.25,0
67,1.0,94.25,0
71,1.0,95.25,0
r,1.0,95.25,0
67,0.25,96.25,0
72,0.25,96.25,0
r,0.75,96.5,0
65,0.25,97.25,0
67,0.25,97.25,0
71,0.25,97.25,0
r,0.75,97.5,0
64,0.25,98.25,0
67,0.25,98.25,0
72,0.25,98.25,0
r,0.75,98.5,0
62,0.25,99.25,0
67,0.25,99.25,0
74,0.25,99.25,0
r,0.75,99.5,0
64,0.25,100.25,0
67,0.25,100.25,0
72,0.25,100.25,0
76,0.25,100.25,0
r,0.75,100.5,0
65,0.25,101.25,0
69,0.25,101.25,0
74,0.25,101.25,0
77,0.25,101.25,0
r,0.75,101.5,0
62,0.25,102.25,0
67,0.25,102.25,0
71,0.25,102.25,0
74,0.25,102.25,0
r,0.75,102.5,0
79,2.0,103.25,0
67,2.0,103.25,0
r,1.0,104.25,0
79,2.0,105.25,0
70,1.0,105.25,0
69,2.0,106.25,0
77,1.0,107.25,0
67,0.25,108.25,0
72,0.25,108.25,0
76,0.25,108.25,0
r,0.75,108.5,0
65,0.25,109.25,0
71,0.25,109.25,0
74,0.25,109.25,0
r,0.75,109.5,0
64,0.25,110.25,0
67,0.25,110.25,0
72,0.25,110.25,0
r,1.75,110.5,0
59,0.25,112.25,0
r,0.75,112.5,0
60,0.25,113.25,0
r,0.75,113.5,0
61,0.25,114.25,0
r,0.75,114.5,0
62,0.25,115.25,0
r,0.75,115.5,0
63,0.5,116.25,0
r,0.5,116.75,0
64,0.5,117.25,0
r,0.5,117.75,0
65,2.75,118.25,0
r,0.25,121.0,0
60,1.0,121.25,0
64,1.0,121.25,0
60,1.0,122.25,0
62,1.0,122.25,0
60,1.0,123.25,0
65,1.0,123.25,0
60,0.25,124.25,0
64,0.25,124.25,0
r,0.75,124.5,0
59,0.25,125.25,0
62,0.25,125.25,0
r,0.75,125.5,0
60,0.25,126.25,0
r,1.5,126.5,0
r,0.25,128.0,0
r,0.5,128.25,0
79,1.0,128.75,0
79,1.0,129.75,0
79,1.0,130.75,0
79,1.0,131.75,0
79,1.0,132.75,0
79,1.0,133.75,0
79,0.5,134.75,0
79,0.5,135.25,0
79,0.5,135.75,0
r,0.5,136.25,0
79,1.0,136.75,0
77,1.0,137.75,0
76,1.0,138.75,0
74,1.0,139.75,0
r,1.0,140.25,0
72,1.0,140.75,0
69,1.0,141.25,0
74,0.5,141.75,0
72,0.5,142.25,0
62,2.0,142.25,0
71,0.5,142.75,0
69,0.5,143.25,0
67,0.5,143.75,0
79,0.5,144.25,0
79,1.0,144.75,0
79,1.0,145.75,0
79,1.0,146.75,0
79,1.0,147.75,0
84,0.5,148.75,0
84,0.25,149.25,0
r,0.25,149.5,0
84,0.25,149.75,0
r,0.25,150.0,0
84,0.5,150.25,0
83,0.5,150.75,0
81,0.5,151.25,0
79,0.5,151.75,0
r,0.5,152.25,0
88,0.25,152.75,0
r,0.25,153.0,0
88,0.25,153.25,0
r,0.25,153.5,0
88,0.25,153.75,0
r,0.25,154.0,0
88,0.5,154.25,0
86,0.5,154.75,0
85,0.5,155.25,0
86,1.0,155.75,0
74,0.5,156.75,0
76,0.5,157.25,0
78,1.0,157.75,0
79,0.5,158.75,0
74,0.5,159.25,0
71,0.5,159.75,0
r,0.5,160.25,0
79,1.0,160.75,0
79,1.0,161.75,0
79,1.0,162.75,0
79,1.0,163.75,0
72,1.0,164.25,0
r,0.5,164.25,0
77,1.0,164.75,0
70,1.0,165.25,0
76,1.0,165.75,0
69,2.0,166.25,0
77,0.5,166.75,0
79,0.5,167.25,0
80,0.5,167.75,0
81,0.5,168.25,0
81,1.0,168.75,0
81,1.0,169.75,0
81,1.0,170.75,0
81,1.0,171.75,0
86,1.0,172.75,0
74,1.0,173.75,0
79,1.0,174.75,0
77,0.25,175.75,0
74,0.25,176.0,0
72,0.5,176.25,0
79,1.0,176.75,0
79,1.0,177.75,0
79,1.0,178.75,0
79,1.0,179.75,0
79,1.0,180.75,0
79,1.0,181.75,0
79,1.0,182.75,0
71,1.0,183.75,0
72,1.0,184.75,0
73,1.0,185.75,0
74,1.0,186.75,0
81,1.0,187.75,0
72,1.0,188.75,0
71,0.5,189.75,0
72,0.5,190.25,0
67,0.5,190.75,0
64,0.5,191.25,0
60,0.5,191.75,0
r,0.5,192.25,0
59,1.0,192.75,0
60,0.5,193.75,0
r,0.5,194.25,0
61,1.0,194.75,0
62,0.5,195.75,0
r,0.5,196.25,0
63,1.0,196.75,0
64,0.5,197.75,0
r,0.5,198.25,0
65,1.0,198.75,0
65,1.0,199.75,0
65,1.0,200.75,0
60,1.0,201.75,0
64,1.0,201.75,0
60,1.0,202.75,0
62,1.0,202.75,0
60,1.0,203.75,0
65,1.0,203.75,0
60,1.0,205.25,0
64,1.0,205.25,0
59,0.5,206.25,0
62,0.5,206.25,0
60,1.0,206.75,0
r,0.5,207.75,0
67,0.5,208.25,0
79,0.5,208.75,0
79,1.0,209.25,0
79,1.0,210.25,0
79,1.0,211.25,0
79,0.5,212.25,0
72,1.0,212.75,0
r,0.5,212.75,0
77,1.0,213.25,0
70,1.0,213.75,0
76,1.0,214.25,0
69,2.0,214.75,0
77,0.5,215.25,0
79,0.5,215.75,0
80,0.5,216.25,0
81,0.5,216.75,0
81,1.0,217.25,0
81,1.0,218.25,0
81,1.0,219.25,0
81,1.0,220.25,0
86,1.0,221.25,0
74,1.0,222.25,0
79,1.0,223.25,0
77,0.25,224.25,0
74,0.25,224.5,0
72,0.5,224.75,0
79,1.0,225.25,0
79,1.0,226.25,0
79,1.0,227.25,0
79,1.0,228.25,0
79,1.0,229.25,0
79,1.0,230.25,0
79,1.0,231.25,0
71,1.0,232.25,0
72,1.0,233.25,0
73,1.0,234.25,0
74,1.0,235.25,0
81,1.0,236.25,0
72,1.0,237.25,0
71,0.5,238.25,0
72,0.5,238.75,0
67,0.5,239.25,0
64,0.5,239.75,0
60,0.5,240.25,0
r,0.5,240.75,0
59,1.0,241.25,0
60,0.5,242.25,0
r,0.5,242.75,0
61,1.0,243.25,0
62,0.5,244.25,0
r,0.5,244.75,0
63,1.0,245.25,0
64,0.5,246.25,0
r,0.5,246.75,0
65,1.0,247.25,0
65,1.0,248.25,0
65,1.0,249.25,0
60,1.0,250.25,0
64,1.0,250.25,0
60,1.0,251.25,0
62,1.0,251.25,0
60,0.5,252.25,0
65,0.5,252.25,0
60,0.5,252.75,0
65,0.5,252.75,0
60,1.0,253.25,0
64,1.0,253.25,0
59,0.5,254.25,0
62,0.5,254.25,0
60,1.0,254.75,0
r,0.5,255.75,0
67,0.5,256.25,0
72,0.25,256.75,0
r,0.25,257.0,0
67,0.25,257.25,0
72,0.25,257.25,0
r,0.75,257.5,0
65,0.25,258.25,0
67,0.25,258.25,0
71,0.25,258.25,0
r,0.75,258.5,0
64,0.25,259.25,0
67,0.25,259.25,0
72,0.25,259.25,0
r,0.75,259.5,0
65,0.25,260.25,0
67,0.25,260.25,0
74,0.25,260.25,0
r,0.25,260.5,0
r,0.5,260.75,0
67,0.25,261.25,0
72,0.25,261.25,0
76,0.25,261.25,0
r,0.75,261.5,0
65,0.25,262.25,0
72,0.25,262.25,0
77,0.25,262.25,0
r,0.75,262.5,0
65,0.25,263.25,0
72,0.25,263.25,0
74,0.25,263.25,0
r,0.75,263.5,0
65,0.25,264.25,0
71,0.25,264.25,0
74,0.25,264.25,0
r,0.25,264.5,0
r,0.5,264.75,0
67,0.5,265.25,0
71,0.5,265.25,0
74,0.5,265.25,0
79,0.5,265.25,0
r,0.5,265.75,0
67,0.5,266.25,0
72,0.5,266.25,0
79,0.5,266.25,0
r,0.5,266.75,0
71,0.5,267.25,0
77,0.5,267.25,0
79,0.5,267.25,0
r,0.5,267.75,0
70,0.5,268.25,0
76,0.5,268.25,0
80,0.5,268.25,0
r,0.5,268.75,0
r,2.5,268.75,0
69,0.5,269.25,0
77,0.5,269.25,0
81,0.5,269.25,0
r,0.5,269.75,0
69,0.5,270.25,0
77,0.5,270.25,0
81,0.5,270.25,0
r,0.5,270.75,0
71,1.5,271.25,0
74,1.5,271.25,0
68,1.0,271.25,0
67,0.25,272.25,0
65,0.25,272.5,0
r,0.5,272.75,0
67,0.25,273.25,0
72,0.25,273.25,0
r,0.75,273.5,0
65,0.25,274.25,0
67,0.25,274.25,0
71,0.25,274.25,0
r,0.75,274.5,0
64,0.25,275.25,0
67,0.25,275.25,0
72,0.25,275.25,0
r,0.75,275.5,0
62,0.25,276.25,0
67,0.25,276.25,0
74,0.25,276.25,0
r,0.25,276.5,0
r,0.5,276.75,0
64,0.5,277.25,0
67,0.5,277.25,0
72,0.5,277.25,0
76,0.5,277.25,0
r,0.5,277.75,0
66,0.5,278.25,0
72,0.5,278.25,0
75,0.5,278.25,0
78,0.5,278.25,0
r,0.5,278.75,0
67,1.0,279.25,0
74,1.0,279.25,0
79,1.0,279.25,0
67,0.5,280.25,0
74,0.5,280.25,0
79,0.5,280.25,0
r,0.5,280.75,0
69,0.5,281.25,0
76,0.5,281.25,0
79,0.5,281.25,0
81,0.5,281.25,0
r,0.5,281.75,0
70,0.5,282.25,0
76,0.5,282.25,0
79,0.5,282.25,0
82,0.5,282.25,0
r,0.5,282.75,0
71,1.0,283.25,0
74,1.0,283.25,0
79,1.0,283.25,0
83,1.0,283.25,0
71,0.5,284.25,0
74,0.5,284.25,0
79,0.5,284.25,0
83,0.5,284.25,0
r,0.5,284.75,0
72,0.5,285.25,0
78,0.5,285.25,0
84,0.5,285.25,0
r,0.5,285.75,0
72,0.5,286.25,0
78,0.5,286.25,0
81,0.5,286.25,0
r,0.5,286.75,0
79,1.0,287.25,0
74,0.25,288.25,0
71,0.25,288.25,0
67,0.25,288.5,0
r,0.5,288.75,0
