71,0.5,523.0
72,0.5,523.5
73,0.5,524.0
74,0.5,524.5
75,3.0,525.0
67,3.0,528.0
70,0.5,531.0
r,0.75,531.0
69,1/3,531.5
70,0.25,531.75
r,1/6,3191/6
69,0.5,532.0
r,2.0,532.0
67,0.5,532.5
69,0.5,533.0
72,0.5,533.5
70,0.5,534.0
70,0.5,534.5
71,0.5,535.0
72,0.5,535.5
73,0.5,536.0
74,0.5,536.5
75,3.0,537.0
67,2.0,540.0
68,0.5,542.0
70,0.5,542.5
72,0.75,543.0
65,0.25,543.75
65,0.75,544.0
r,0.25,544.75
r,1.0,545.0
72,0.75,546.0
65,0.25,546.75
65,0.75,547.0
r,0.25,547.75
r,1.0,548.0
65,2/3,549.0
r,1/3,1649/3
65,2/3,550.0
r,1/3,1652/3
65,2/3,551.0
r,1/3,1655/3
66,2.75,552.0
r,0.25,554.75
65,2/3,555.0
r,1/3,1667/3
65,2/3,556.0
r,1/3,1670/3
65,2/3,557.0
r,1/3,1673/3
67,2.75,558.0
r,0.25,560.75
67,2/3,561.0
r,1/3,1685/3
67,2/3,562.0
r,1/3,1688/3
67,2/3,563.0
r,1/3,1691/3
69,1.0,564.0
87,0.75,565.0
81,0.25,565.75
81,0.75,566.0
r,0.25,566.75
r,1.0,567.0
68,0.75,568.0
62,0.25,568.75
62,0.75,569.0
r,0.25,569.75
r,1.0,570.0
55,0.75,571.0
48,0.25,571.75
48,0.75,572.0
r,0.25,572.75
r,1.75,573.0
r,0.25,574.75
55,2/3,575.0
r,1/3,1727/3
r,2.5,576.0
r,0.25,578.5
83,0.25,578.75
84,0.75,579.0
