78,2/3,244.0,0
r,1/3,734/3,0
78,2/3,245.0,0
r,1/3,737/3,0
r,1.0,246.0,0
78,2/3,247.0,0
r,1/3,743/3,0
78,2/3,248.0,0
r,1/3,746/3,0
r,1.0,249.0,0
79,2/3,250.0,0
r,1/3,752/3,0
79,2/3,251.0,0
r,1/3,755/3,0
r,1.0,252.0,0
79,2/3,253.0,0
r,1/3,761/3,0
79,2/3,254.0,0
r,1/3,764/3,0
r,1.0,255.0,0
79,7.0,256.0,0
r,1.0,263.0,0
74,3.0,264.0,0
78,3.0,264.0,0
r,3.0,267.0,0
r,3.0,270.0,0
r,3.0,273.0,0
69,0.5,276.0,0
66,0.5,276.5,0
62,2/3,277.0,0
r,4/3,833/3,0
71,0.5,279.0,0
67,0.5,279.5,0
64,2/3,280.0,0
r,4/3,842/3,0
67,0.5,282.0,0
64,0.5,282.5,0
61,2/3,283.0,0
r,4/3,851/3,0
62,2/3,285.0,0
r,1/3,857/3,0
62,2/3,286.0,0
r,4/3,860/3,0
78,3.0,288.0,0
81,3.0,288.0,0
86,3.0,288.0,0
r,3.0,291.0,0
r,3.0,294.0,0
r,3.0,297.0,0
81,0.5,300.0,0
78,0.5,300.5,0
75,2/3,301.0,0
r,4/3,905/3,0
83,0.5,303.0,0
79,0.5,303.5,0
76,2/3,304.0,0
r,4/3,914/3,0
81,0.5,306.0,0
76,0.5,306.5,0
73,2/3,307.0,0
r,4/3,923/3,0
74,0.5,309.0,0
69,0.5,309.5,0
66,2/3,310.0,0
r,4/3,932/3,0
69,0.5,312.0,0
64,0.5,312.5,0
61,2/3,313.0,0
r,4/3,941/3,0
62,0.5,315.0,0
57,0.5,315.5,0
54,2/3,316.0,0
r,4/3,950/3,0
69,0.5,318.0,0
64,0.5,318.5,0
61,2/3,319.0,0
r,4/3,959/3,0
62,2/3,321.0,0
r,1/3,965/3,0
62,2/3,322.0,0
r,4/3,968/3,0
74,2.0,324.0,0
86,2.0,324.0,0
r,1.0,326.0,0
r,3.0,327.0,0
78,3.0,330.0,0
r,2.75,330.0,0
76,0.25,332.75,0
74,1.5,333.0,0
73,0.25,334.5,0
r,0.25,334.75,0
71,2/3,335.0,0
r,1/3,1007/3,0
71,2/3,336.0,0
r,1/3,1010/3,0
71,2/3,337.0,0
r,1/3,1013/3,0
70,2/3,338.0,0
r,1/3,1016/3,0
71,3.0,339.0,0
78,3.0,342.0,0
r,2.75,342.0,0
76,0.25,344.75,0
74,1.5,345.0,0
73,0.25,346.5,0
r,0.25,346.75,0
71,2/3,347.0,0
r,1/3,1043/3,0
71,2/3,348.0,0
r,1/3,1046/3,0
71,2/3,349.0,0
r,1/3,1049/3,0
73,2/3,350.0,0
r,1/3,1052/3,0
74,3.0,351.0,0
78,3.0,354.0,0
r,2.75,354.0,0
76,0.25,356.75,0
74,1.5,357.0,0
73,0.25,358.5,0
r,0.25,358.75,0
71,2/3,359.0,0
r,1/3,1079/3,0
71,2/3,360.0,0
r,1/3,1082/3,0
71,2/3,361.0,0
r,1/3,1085/3,0
70,2/3,362.0,0
r,1/3,1088/3,0
71,3.0,363.0,0
78,3.0,366.0,0
r,2.75,366.0,0
76,0.25,368.75,0
74,1.5,369.0,0
73,0.25,370.5,0
r,0.25,370.75,0
71,2/3,371.0,0
r,1/3,1115/3,0
71,2/3,372.0,0
r,1/3,1118/3,0
71,2/3,373.0,0
r,1/3,1121/3,0
73,2/3,374.0,0
r,1/3,1124/3,0
74,3.0,375.0,0
78,3.0,378.0,0
r,2.75,378.0,0
76,0.25,380.75,0
74,1.5,381.0,0
73,0.25,382.5,0
r,0.25,382.75,0
71,2/3,383.0,0
r,1/3,1151/3,0
71,2/3,384.0,0
r,1/3,1154/3,0
71,2/3,385.0,0
r,1/3,1157/3,0
73,2/3,386.0,0
r,1/3,1160/3,0
74,3.0,387.0,0
78,3.0,390.0,0
r,2.75,390.0,0
76,0.25,392.75,0
74,1.5,393.0,0
73,0.25,394.5,0
r,0.25,394.75,0
71,2/3,395.0,0
r,1/3,1187/3,0
71,2/3,396.0,0
r,1/3,1190/3,0
71,2/3,397.0,0
r,1/3,1193/3,0
70,2/3,398.0,0
r,1/3,1196/3,0
71,3.0,399.0,0
78,3.0,402.0,0
r,2.75,402.0,0
76,0.25,404.75,0
74,1.5,405.0,0
73,0.25,406.5,0
r,0.25,406.75,0
71,2/3,407.0,0
r,1/3,1223/3,0
71,2/3,408.0,0
r,1/3,1226/3,0
71,2/3,409.0,0
r,1/3,1229/3,0
73,2/3,410.0,0
r,1/3,1232/3,0
74,3.0,411.0,0
78,3.0,414.0,0
r,2.75,414.0,0
76,0.25,416.75,0
74,1.5,417.0,0
73,0.25,418.5,0
r,0.25,418.75,0
71,2/3,419.0,0
r,1/3,1259/3,0
71,2/3,420.0,0
r,1/3,1262/3,0
71,2/3,421.0,0
r,1/3,1265/3,0
70,2/3,422.0,0
r,1/3,1268/3,0
71,3.0,423.0,0
r,3.0,426.0,0
78,6.0,429.0,0
r,3.0,435.0,0
r,3.0,438.0,0
69,0.5,441.0,0
66,0.5,441.5,0
62,2/3,442.0,0
r,4/3,1328/3,0
71,0.5,444.0,0
67,0.5,444.5,0
64,2/3,445.0,0
r,4/3,1337/3,0
67,0.5,447.0,0
64,0.5,447.5,0
61,2/3,448.0,0
r,4/3,1346/3,0
62,2/3,450.0,0
r,1/3,1352/3,0
62,2/3,451.0,0
r,4/3,1355/3,0
81,6.0,453.0,0
r,3.0,459.0,0
r,3.0,462.0,0
76,0.5,465.0,0
73,0.5,465.5,0
69,2/3,466.0,0
r,4/3,1400/3,0
78,0.5,468.0,0
74,0.5,468.5,0
71,2/3,469.0,0
r,4/3,1409/3,0
74,0.5,471.0,0
71,0.5,471.5,0
68,2/3,472.0,0
r,4/3,1418/3,0
69,2/3,474.0,0
r,1/3,1424/3,0
69,2/3,475.0,0
r,4/3,1427/3,0
74,3.0,477.0,0
78,3.0,477.0,0
r,3.0,480.0,0
r,3.0,483.0,0
r,3.0,486.0,0
69,0.5,489.0,0
66,0.5,489.5,0
62,2/3,490.0,0
r,4/3,1472/3,0
71,0.5,492.0,0
67,0.5,492.5,0
64,2/3,493.0,0
r,4/3,1481/3,0
67,0.5,495.0,0
64,0.5,495.5,0
61,2/3,496.0,0
r,4/3,1490/3,0
62,2/3,498.0,0
r,1/3,1496/3,0
62,2/3,499.0,0
r,4/3,1499/3,0
73,3.0,501.0,0
81,3.0,501.0,0
r,3.0,504.0,0
r,3.0,507.0,0
r,3.0,510.0,0
76,0.5,513.0,0
73,0.5,513.5,0
69,2/3,514.0,0
r,4/3,1544/3,0
78,0.5,516.0,0
74,0.5,516.5,0
71,2/3,517.0,0
r,4/3,1553/3,0
74,0.5,519.0,0
71,0.5,519.5,0
68,2/3,520.0,0
r,4/3,1562/3,0
69,2/3,522.0,0
r,1/3,1568/3,0
69,2/3,523.0,0
r,4/3,1571/3,0
r,1.0,525.0,0
74,2/3,526.0,0
r,1/3,1580/3,0
74,2/3,527.0,0
r,1/3,1583/3,0
r,1.0,528.0,0
74,2/3,529.0,0
r,1/3,1589/3,0
74,2/3,530.0,0
r,1/3,1592/3,0
r,1.0,531.0,0
74,2/3,532.0,0
r,1/3,1598/3,0
74,2/3,533.0,0
r,1/3,1601/3,0
r,1.0,534.0,0
74,2/3,535.0,0
r,1/3,1607/3,0
74,2/3,536.0,0
r,1/3,1610/3,0
r,1.0,537.0,0
76,2/3,538.0,0
r,1/3,1616/3,0
76,2/3,539.0,0
r,1/3,1619/3,0
r,1.0,540.0,0
76,2/3,541.0,0
r,1/3,1625/3,0
76,2/3,542.0,0
r,1/3,1628/3,0
r,1.0,543.0,0
76,2/3,544.0,0
r,1/3,1634/3,0
76,2/3,545.0,0
r,1/3,1637/3,0
r,1.0,546.0,0
76,2/3,547.0,0
r,1/3,1643/3,0
76,2/3,548.0,0
r,1/3,1646/3,0
r,1.0,549.0,0
78,2/3,550.0,0
r,1/3,1652/3,0
78,2/3,551.0,0
r,1/3,1655/3,0
r,1.0,552.0,0
78,2/3,553.0,0
r,1/3,1661/3,0
78,2/3,554.0,0
r,1/3,1664/3,0
r,1.0,555.0,0
78,2/3,556.0,0
r,1/3,1670/3,0
78,2/3,557.0,0
r,1/3,1673/3,0
r,1.0,558.0,0
78,2/3,559.0,0
r,1/3,1679/3,0
78,2/3,560.0,0
r,1/3,1682/3,0
r,1.0,561.0,0
79,2/3,562.0,0
r,1/3,1688/3,0
79,2/3,563.0,0
r,1/3,1691/3,0
r,1.0,564.0,0
79,2/3,565.0,0
r,1/3,1697/3,0
79,2/3,566.0,0
r,1/3,1700/3,0
r,1.0,567.0,0
79,7.0,568.0,0
r,1.0,575.0,0
74,3.0,576.0,0
78,3.0,576.0,0
r,3.0,579.0,0
r,3.0,582.0,0
r,3.0,585.0,0
69,0.5,588.0,0
66,0.5,588.5,0
62,2/3,589.0,0
r,4/3,1769/3,0
71,0.5,591.0,0
67,0.5,591.5,0
64,2/3,592.0,0
r,4/3,1778/3,0
67,0.5,594.0,0
64,0.5,594.5,0
61,2/3,595.0,0
r,4/3,1787/3,0
62,2/3,597.0,0
r,1/3,1793/3,0
62,2/3,598.0,0
r,4/3,1796/3,0
78,3.0,600.0,0
81,3.0,600.0,0
86,3.0,600.0,0
r,3.0,603.0,0
r,3.0,606.0,0
r,3.0,609.0,0
81,0.5,612.0,0
78,0.5,612.5,0
75,2/3,613.0,0
r,4/3,1841/3,0
83,0.5,615.0,0
79,0.5,615.5,0
76,2/3,616.0,0
r,4/3,1850/3,0
81,0.5,618.0,0
76,0.5,618.5,0
73,2/3,619.0,0
r,4/3,1859/3,0
74,0.5,621.0,0
69,0.5,621.5,0
66,2/3,622.0,0
r,4/3,1868/3,0
69,0.5,624.0,0
64,0.5,624.5,0
61,2/3,625.0,0
r,4/3,1877/3,0
62,0.5,627.0,0
57,0.5,627.5,0
54,2/3,628.0,0
r,4/3,1886/3,0
69,0.5,630.0,0
64,0.5,630.5,0
61,2/3,631.0,0
r,4/3,1895/3,0
62,2/3,633.0,0
r,1/3,1901/3,0
62,2/3,634.0,0
r,4/3,1904/3,0
74,2.0,636.0,0
86,2.0,636.0,0
r,1.0,638.0,0
r,3.0,0.0,1
r,3.0,3.0,1
54,6.0,6.0,1
54,2/3,12.0,1
r,1/3,38/3,1
54,2/3,13.0,1
r,4/3,41/3,1
59,2/3,15.0,1
r,1/3,47/3,1
59,2/3,16.0,1
r,4/3,50/3,1
61,2/3,18.0,1
r,1/3,56/3,1
61,2/3,19.0,1
r,4/3,59/3,1
62,2/3,21.0,1
r,1/3,65/3,1
62,2/3,22.0,1
r,4/3,68/3,1
r,3.0,24.0,1
r,3.0,27.0,1
57,6.0,30.0,1
52,2/3,36.0,1
r,1/3,110/3,1
52,2/3,37.0,1
r,4/3,113/3,1
54,2/3,39.0,1
r,1/3,119/3,1
54,2/3,40.0,1
r,4/3,122/3,1
59,2/3,42.0,1
r,1/3,128/3,1
59,2/3,43.0,1
r,4/3,131/3,1
57,2/3,45.0,1
r,1/3,137/3,1
57,2/3,46.0,1
r,4/3,140/3,1
r,3.0,48.0,1
r,3.0,51.0,1
50,3.0,54.0,1
54,3.0,54.0,1
r,3.0,57.0,1
54,2/3,60.0,1
r,1/3,182/3,1
54,2/3,61.0,1
r,4/3,185/3,1
52,2/3,63.0,1
r,1/3,191/3,1
52,2/3,64.0,1
r,4/3,194/3,1
52,2/3,66.0,1
r,1/3,200/3,1
52,2/3,67.0,1
r,4/3,203/3,1
50,2/3,69.0,1
r,1/3,209/3,1
50,2/3,70.0,1
r,4/3,212/3,1
r,3.0,72.0,1
r,3.0,75.0,1
49,3.0,78.0,1
57,3.0,78.0,1
r,3.0,81.0,1
52,2/3,84.0,1
57,2/3,84.0,1
r,1/3,254/3,1
52,2/3,85.0,1
57,2/3,85.0,1
r,4/3,257/3,1
54,2/3,87.0,1
59,2/3,87.0,1
r,1/3,263/3,1
54,2/3,88.0,1
59,2/3,88.0,1
r,4/3,266/3,1
59,2/3,90.0,1
r,1/3,272/3,1
59,2/3,91.0,1
r,4/3,275/3,1
57,2/3,93.0,1
r,1/3,281/3,1
57,2/3,94.0,1
r,4/3,284/3,1
r,1.0,96.0,1
57,2/3,97.0,1
r,1/3,293/3,1
57,2/3,98.0,1
r,1/3,296/3,1
r,1.0,99.0,1
57,2/3,100.0,1
r,1/3,302/3,1
57,2/3,101.0,1
r,1/3,305/3,1
r,1.0,102.0,1
58,2/3,103.0,1
r,1/3,311/3,1
58,2/3,104.0,1
r,1/3,314/3,1
r,1.0,105.0,1
59,2/3,106.0,1
r,1/3,320/3,1
59,2/3,107.0,1
r,1/3,323/3,1
r,1.0,108.0,1
59,2/3,109.0,1
r,1/3,329/3,1
59,2/3,110.0,1
r,1/3,332/3,1
r,1.0,111.0,1
59,2/3,112.0,1
r,1/3,338/3,1
59,2/3,113.0,1
r,1/3,341/3,1
r,1.0,114.0,1
60,2/3,115.0,1
r,1/3,347/3,1
60,2/3,116.0,1
r,1/3,350/3,1
r,1.0,117.0,1
61,2/3,118.0,1
r,1/3,356/3,1
61,2/3,119.0,1
r,1/3,359/3,1
r,1.0,120.0,1
61,2/3,121.0,1
r,1/3,365/3,1
61,2/3,122.0,1
r,1/3,368/3,1
r,1.0,123.0,1
61,2/3,124.0,1
r,1/3,374/3,1
61,2/3,125.0,1
r,1/3,377/3,1
r,1.0,126.0,1
61,2/3,127.0,1
r,1/3,383/3,1
61,2/3,128.0,1
r,1/3,386/3,1
r,1.0,129.0,1
62,2/3,130.0,1
r,1/3,392/3,1
62,2/3,131.0,1
r,1/3,395/3,1
r,1.0,132.0,1
62,2/3,133.0,1
r,1/3,401/3,1
62,2/3,134.0,1
r,1/3,404/3,1
r,1.0,135.0,1
63,2/3,136.0,1
r,1/3,410/3,1
63,2/3,137.0,1
r,1/3,413/3,1
r,1.0,138.0,1
57,7.0,139.0,1
64,7.0,139.0,1
r,1.0,148.0,1
r,3.0,149.0,1
r,3.0,152.0,1
50,3.0,155.0,1
54,3.0,155.0,1
r,3.0,158.0,1
54,2/3,161.0,1
r,1/3,485/3,1
54,2/3,162.0,1
r,4/3,488/3,1
52,2/3,164.0,1
r,1/3,494/3,1
52,2/3,165.0,1
r,4/3,497/3,1
55,2/3,167.0,1
r,1/3,503/3,1
55,2/3,168.0,1
r,4/3,506/3,1
54,2/3,170.0,1
r,1/3,512/3,1
54,2/3,171.0,1
r,4/3,515/3,1
r,3.0,173.0,1
66,3.0,176.0,1
69,3.0,176.0,1
74,3.0,176.0,1
54,3.0,179.0,1
57,3.0,179.0,1
62,3.0,179.0,1
r,3.0,182.0,1
57,2/3,185.0,1
r,1/3,557/3,1
57,2/3,186.0,1
r,4/3,560/3,1
59,2/3,188.0,1
r,1/3,566/3,1
59,2/3,189.0,1
r,4/3,569/3,1
64,2/3,191.0,1
r,1/3,575/3,1
64,2/3,192.0,1
r,4/3,578/3,1
62,2/3,194.0,1
r,1/3,584/3,1
62,2/3,195.0,1
r,4/3,587/3,1
52,2/3,197.0,1
r,1/3,593/3,1
52,2/3,198.0,1
r,4/3,596/3,1
54,2/3,200.0,1
r,1/3,602/3,1
54,2/3,201.0,1
r,4/3,605/3,1
55,2/3,203.0,1
r,1/3,611/3,1
55,2/3,204.0,1
r,4/3,614/3,1
54,2/3,206.0,1
r,1/3,620/3,1
54,2/3,207.0,1
r,4/3,623/3,1
50,2.0,209.0,1
r,1.0,211.0,1
r,3.0,212.0,1
r,1.0,215.0,1
57,2/3,216.0,1
r,1/3,650/3,1
57,2/3,217.0,1
r,1/3,653/3,1
r,1.0,218.0,1
57,2/3,219.0,1
r,1/3,659/3,1
57,2/3,220.0,1
r,1/3,662/3,1
r,1.0,221.0,1
58,2/3,222.0,1
r,1/3,668/3,1
58,2/3,223.0,1
r,1/3,671/3,1
r,1.0,224.0,1
59,2/3,225.0,1
r,1/3,677/3,1
59,2/3,226.0,1
r,1/3,680/3,1
r,1.0,227.0,1
59,2/3,228.0,1
r,1/3,686/3,1
59,2/3,229.0,1
r,1/3,689/3,1
r,1.0,230.0,1
59,2/3,231.0,1
r,1/3,695/3,1
59,2/3,232.0,1
r,1/3,698/3,1
r,1.0,233.0,1
60,2/3,234.0,1
r,1/3,704/3,1
60,2/3,235.0,1
r,1/3,707/3,1
r,1.0,236.0,1
61,2/3,237.0,1
r,1/3,713/3,1
61,2/3,238.0,1
r,1/3,716/3,1
r,1.0,239.0,1
61,2/3,240.0,1
r,1/3,722/3,1
61,2/3,241.0,1
r,1/3,725/3,1
r,1.0,242.0,1
61,2/3,243.0,1
r,1/3,731/3,1
61,2/3,244.0,1
r,1/3,734/3,1
r,1.0,245.0,1
61,2/3,246.0,1
r,1/3,740/3,1
61,2/3,247.0,1
r,1/3,743/3,1
r,1.0,248.0,1
62,2/3,249.0,1
r,1/3,749/3,1
62,2/3,250.0,1
r,1/3,752/3,1
r,1.0,251.0,1
62,2/3,252.0,1
r,1/3,758/3,1
62,2/3,253.0,1
r,1/3,761/3,1
r,1.0,254.0,1
63,2/3,255.0,1
r,1/3,767/3,1
63,2/3,256.0,1
r,1/3,770/3,1
r,1.0,257.0,1
57,7.0,258.0,1
64,7.0,258.0,1
r,1.0,267.0,1
r,3.0,268.0,1
r,3.0,271.0,1
50,3.0,274.0,1
54,3.0,274.0,1
r,3.0,277.0,1
54,2/3,280.0,1
r,1/3,842/3,1
54,2/3,281.0,1
r,4/3,845/3,1
52,2/3,283.0,1
r,1/3,851/3,1
52,2/3,284.0,1
r,4/3,854/3,1
55,2/3,286.0,1
r,1/3,860/3,1
55,2/3,287.0,1
r,4/3,863/3,1
54,2/3,289.0,1
r,1/3,869/3,1
54,2/3,290.0,1
r,4/3,872/3,1
r,3.0,292.0,1
66,3.0,295.0,1
69,3.0,295.0,1
74,3.0,295.0,1
54,3.0,298.0,1
57,3.0,298.0,1
62,3.0,298.0,1
r,3.0,301.0,1
57,2/3,304.0,1
r,1/3,914/3,1
57,2/3,305.0,1
r,4/3,917/3,1
59,2/3,307.0,1
r,1/3,923/3,1
59,2/3,308.0,1
r,4/3,926/3,1
64,2/3,310.0,1
r,1/3,932/3,1
64,2/3,311.0,1
r,4/3,935/3,1
62,2/3,313.0,1
r,1/3,941/3,1
62,2/3,314.0,1
r,4/3,944/3,1
52,2/3,316.0,1
r,1/3,950/3,1
52,2/3,317.0,1
r,4/3,953/3,1
54,2/3,319.0,1
r,1/3,959/3,1
54,2/3,320.0,1
r,4/3,962/3,1
55,2/3,322.0,1
r,1/3,968/3,1
55,2/3,323.0,1
r,4/3,971/3,1
54,2/3,325.0,1
r,1/3,977/3,1
54,2/3,326.0,1
r,4/3,980/3,1
50,2.0,328.0,1
r,1.0,330.0,1
r,3.0,331.0,1
r,0.5,334.0,1
54,0.5,334.5,1
r,0.5,335.0,1
56,0.5,335.5,1
r,0.5,336.0,1
58,0.5,336.5,1
r,0.5,337.0,1
59,0.5,337.5,1
r,0.5,338.0,1
61,0.5,338.5,1
r,0.5,339.0,1
62,0.5,339.5,1
r,0.5,340.0,1
64,0.5,340.5,1
r,0.5,341.0,1
61,0.5,341.5,1
r,0.5,342.0,1
66,0.5,342.5,1
r,0.5,343.0,1
62,0.5,343.5,1
r,0.5,344.0,1
61,0.5,344.5,1
r,0.5,345.0,1
59,0.5,345.5,1
r,0.5,346.0,1
58,0.5,346.5,1
r,0.5,347.0,1
59,0.5,347.5,1
r,0.5,348.0,1
61,0.5,348.5,1
r,0.5,349.0,1
62,0.5,349.5,1
r,0.5,350.0,1
64,0.5,350.5,1
r,0.5,351.0,1
66,0.5,351.5,1
r,0.5,352.0,1
67,0.5,352.5,1
r,0.5,353.0,1
64,0.5,353.5,1
r,0.5,354.0,1
69,0.5,354.5,1
r,0.5,355.0,1
66,0.5,355.5,1
r,0.5,356.0,1
64,0.5,356.5,1
r,0.5,357.0,1
62,0.5,357.5,1
r,0.5,358.0,1
54,0.5,358.5,1
r,0.5,359.0,1
56,0.5,359.5,1
r,0.5,360.0,1
58,0.5,360.5,1
r,0.5,361.0,1
59,0.5,361.5,1
r,0.5,362.0,1
61,0.5,362.5,1
r,0.5,363.0,1
62,0.5,363.5,1
r,0.5,364.0,1
64,0.5,364.5,1
r,0.5,365.0,1
61,0.5,365.5,1
r,0.5,366.0,1
66,0.5,366.5,1
r,0.5,367.0,1
62,0.5,367.5,1
r,0.5,368.0,1
61,0.5,368.5,1
r,0.5,369.0,1
59,0.5,369.5,1
r,0.5,370.0,1
58,0.5,370.5,1
r,0.5,371.0,1
59,0.5,371.5,1
r,0.5,372.0,1
61,0.5,372.5,1
r,0.5,373.0,1
62,0.5,373.5,1
r,0.5,374.0,1
64,0.5,374.5,1
r,0.5,375.0,1
66,0.5,375.5,1
r,0.5,376.0,1
67,0.5,376.5,1
r,0.5,377.0,1
64,0.5,377.5,1
r,0.5,378.0,1
69,0.5,378.5,1
r,0.5,379.0,1
66,0.5,379.5,1
r,0.5,380.0,1
64,0.5,380.5,1
r,0.5,381.0,1
62,0.5,381.5,1
r,0.5,382.0,1
62,0.5,382.5,1
r,0.5,383.0,1
62,0.5,383.5,1
r,0.5,384.0,1
62,0.5,384.5,1
r,0.5,385.0,1
62,0.5,385.5,1
r,0.5,386.0,1
62,0.5,386.5,1
r,0.5,387.0,1
62,0.5,387.5,1
r,0.5,388.0,1
62,0.5,388.5,1
