96,0.5,203.5
93,0.5,204.0
95,0.5,204.5
96,0.5,205.0
93,0.5,205.5
90,0.5,206.0
91,0.5,206.5
93,0.5,207.0
90,0.5,207.5
84,0.5,208.0
86,0.5,208.5
88,0.5,209.0
84,0.5,209.5
81,0.5,210.0
83,0.5,210.5
84,0.5,211.0
81,0.5,211.5
78,0.5,212.0
79,0.5,212.5
81,0.5,213.0
78,0.5,213.5
74,1.0,214.0
r,0.75,215.0
r,0.25,215.75
95,0.5,216.0
96,0.5,216.5
95,0.5,217.0
93,0.5,217.5
95,0.5,218.0
96,0.5,218.5
98,0.5,219.0
95,0.5,219.5
91,0.5,220.0
93,0.5,220.5
95,0.5,221.0
91,0.5,221.5
86,0.5,222.0
90,0.5,222.5
91,0.5,223.0
86,0.5,223.5
83,0.5,224.0
84,0.5,224.5
86,0.5,225.0
83,0.5,225.5
79,0.5,226.0
81,0.5,226.5
83,0.5,227.0
79,0.5,227.5
74,0.5,228.0
78,0.5,228.5
79,0.5,229.0
71,0.5,229.5
67,0.5,230.0
69,0.5,230.5
71,0.5,231.0
67,0.5,231.5
69,1.0,232.0
88,0.5,233.0
86,0.5,233.5
88,0.5,234.0
86,0.5,234.5
84,0.5,235.0
88,0.5,235.5
84,0.5,236.0
83,0.5,236.5
81,0.5,237.0
84,0.5,237.5
81,0.5,238.0
79,0.5,238.5
78,0.5,239.0
81,0.5,239.5
76,0.5,240.0
74,0.5,240.5
72,0.5,241.0
76,0.5,241.5
72,0.5,242.0
71,0.5,242.5
69,0.5,243.0
72,0.5,243.5
69,0.5,244.0
67,0.5,244.5
66,0.5,245.0
69,0.5,245.5
72,0.5,246.0
71,0.5,246.5
69,0.5,247.0
72,0.5,247.5
67,1.0,248.0
98,0.5,249.0
96,0.5,249.5
98,0.5,250.0
96,0.5,250.5
95,0.5,251.0
98,0.5,251.5
95,0.5,252.0
93,0.5,252.5
91,0.5,253.0
95,0.5,253.5
83,0.5,254.0
81,0.5,254.5
79,0.5,255.0
83,0.5,255.5
74,0.5,256.0
72,0.5,256.5
71,0.5,257.0
74,0.5,257.5
83,0.5,258.0
81,0.5,258.5
79,0.5,259.0
83,0.5,259.5
86,0.5,260.0
84,0.5,260.5
83,0.5,261.0
86,0.5,261.5
88,1.0,262.0
90,1.0,263.0
91,1.0,264.0
r,0.5,265.0
r,1.5,265.5
r,2.0,267.0
69,1.0,269.0
71,0.5,270.0
r,0.5,270.5
91,0.5,271.0
90,0.5,271.5
91,1.0,272.0
88,1.0,273.0
86,1.0,274.0
85,1.0,275.0
88,1.0,276.0
86,1.0,277.0
86,1.0,278.0
86,0.5,279.0
84,0.5,279.5
83,1.0,280.0
91,1.0,281.0
88,0.5,282.0
r,0.5,282.5
96,0.5,283.0
93,0.5,283.5
90,1.0,284.0
98,1.0,285.0
95,0.5,286.0
r,0.5,286.5
91,0.5,287.0
90,0.5,287.5
91,1.0,288.0
88,1.0,289.0
84,1.0,290.0
83,1.0,291.0
83,3.0,292.0
88,1.0,295.0
81,3.0,296.0
86,1.0,299.0
79,3.0,300.0
85,1.0,303.0
78,3.0,304.0
83,1.0,307.0
77,0.5,308.0
76,1.0,308.5
81,0.5,309.5
75,0.5,310.0
74,1.0,310.5
79,0.5,311.5
74,0.5,312.0
86,0.5,312.5
85,0.5,313.0
84,0.5,313.5
81,0.5,314.0
78,0.5,314.5
75,0.5,315.0
74,0.5,315.5
73,0.5,316.0
72,0.5,316.5
69,0.5,317.0
66,0.5,317.5
67,1.0,318.0
76,0.5,319.0
74,0.5,319.5
74,0.5,320.0
86,0.5,320.5
85,0.5,321.0
84,0.5,321.5
81,0.5,322.0
78,0.5,322.5
75,0.5,323.0
74,0.5,323.5
73,0.5,324.0
72,0.5,324.5
69,0.5,325.0
66,0.5,325.5
67,1.0,326.0
76,0.5,327.0
74,0.5,327.5
74,0.5,328.0
r,7.5,328.0
79,0.5,328.5
83,0.5,329.0
81,0.5,329.5
79,4.0,330.0
78,1.0,334.0
74,1.0,335.0
86,0.5,335.5
86,0.5,336.0
98,0.5,336.5
97,0.5,337.0
96,0.5,337.5
93,0.5,338.0
90,0.5,338.5
87,0.5,339.0
86,0.5,339.5
85,0.5,340.0
84,0.5,340.5
81,0.5,341.0
78,0.5,341.5
79,1.0,342.0
88,0.5,343.0
86,0.5,343.5
86,0.5,344.0
98,0.5,344.5
97,0.5,345.0
96,0.5,345.5
93,0.5,346.0
90,0.5,346.5
87,0.5,347.0
86,0.5,347.5
85,0.5,348.0
84,0.5,348.5
81,0.5,349.0
78,0.5,349.5
79,1.0,350.0
88,0.5,351.0
86,0.5,351.5
86,0.5,352.0
r,7.5,352.0
79,0.5,352.5
83,0.5,353.0
81,0.5,353.5
79,4.0,354.0
78,1.0,358.0
74,1.0,359.0
86,0.5,359.5
79,0.5,360.0
84,0.5,360.5
88,0.5,361.0
86,0.5,361.5
84,4.0,362.0
83,1.0,366.0
84,1.0,367.0
84,0.5,368.0
89,0.5,368.5
93,0.5,369.0
91,0.5,369.5
89,4.0,370.0
88,2.75,374.0
r,0.25,376.75
88,0.75,377.0
r,0.25,377.75
86,1.0,378.0
88,0.5,379.0
89,0.5,379.5
91,0.5,380.0
r,0.5,380.5
88,0.5,381.0
r,2.5,381.5
r,0.75,384.0
r,0.25,384.75
88,0.75,385.0
r,0.25,385.75
86,1.0,386.0
88,0.5,387.0
89,0.5,387.5
91,0.5,388.0
r,0.5,388.5
91,0.5,389.0
r,1.5,389.5
91,0.5,391.0
r,0.5,391.5
r,1.0,392.0
91,0.5,393.0
r,1.5,393.5
91,0.5,395.0
r,0.5,395.5
91,2.0,396.0
86,3.0,398.0
83,1.0,401.0
74,0.5,402.0
78,0.5,402.5
79,0.5,403.0
83,0.5,403.5
85,0.5,404.0
86,0.5,404.5
88,0.5,405.0
86,0.5,405.5
90,0.5,406.0
91,0.5,406.5
93,0.5,407.0
91,0.5,407.5
94,0.5,408.0
95,0.5,408.5
96,0.5,409.0
95,0.5,409.5
98,1.0,410.0
84,1.0,411.0
83,4.0,412.0
84,2.0,416.0
87,2.0,418.0
91,4.0,420.0
87,2.0,424.0
84,2.0,426.0
82,2.0,428.0
83,2.0,430.0
86,2.0,432.0
84,1.5,434.0
81,0.5,435.5
83,4.0,436.0
84,2.0,440.0
88,2.0,442.0
91,4.0,444.0
88,2.0,448.0
84,2.0,450.0
82,1.0,452.0
83,2.0,453.0
86,1.0,455.0
86,0.25,456.0
88,0.25,456.0
r,1.0,456.0
r,1/12,456.25
86,0.25,1369/3
88,0.25,1369/3
r,1/12,5479/12
86,0.25,1370/3
88,0.25,1370/3
r,1/12,5483/12
86,0.25,457.0
88,0.25,457.0
74,3.0,457.0
r,1/12,457.25
86,0.25,1372/3
88,0.25,1372/3
r,1/12,5491/12
86,0.25,1373/3
88,0.25,1373/3
r,1/12,5495/12
86,0.25,458.0
88,0.25,458.0
r,1/12,458.25
86,0.25,1375/3
88,0.25,1375/3
r,1/12,5503/12
86,0.25,1376/3
88,0.25,1376/3
r,1/12,5507/12
86,0.25,459.0
88,0.25,459.0
r,1/12,459.25
86,0.25,1378/3
85,0.25,1378/3
r,1/6,5515/12
86,0.25,459.75
98,0.5,460.0
r,4.0,460.0
r,0.5,460.5
98,1.5,461.0
r,0.5,462.5
96,0.5,463.0
r,0.5,463.5
95,0.5,464.0
r,0.5,464.5
96,0.5,465.0
r,0.5,465.5
98,0.5,466.0
r,0.5,466.5
95,0.5,467.0
r,0.5,467.5
96,0.5,468.0
r,0.5,468.5
95,0.5,469.0
r,0.5,469.5
96,0.5,470.0
r,0.5,470.5
93,0.5,471.0
r,0.5,471.5
91,0.5,472.0
r,0.5,472.5
91,0.5,473.0
r,0.5,473.5
90,0.5,474.0
r,0.5,474.5
93,0.5,475.0
r,0.25,475.5
r,0.25,475.75
91,0.5,476.0
r,0.5,476.5
86,0.5,477.0
r,0.5,477.5
90,0.5,478.0
r,0.5,478.5
93,0.5,479.0
r,0.5,479.5
91,0.5,480.0
r,4.5,480.0
r,0.5,480.5
86,0.5,481.0
r,0.5,481.5
90,0.5,482.0
r,0.5,482.5
93,0.5,483.0
r,0.5,483.5
79,1.0,484.0
91,0.5,484.5
74,1.0,485.0
r,0.5,485.0
86,0.5,485.5
78,1.0,486.0
r,0.5,486.0
90,0.5,486.5
81,1.0,487.0
r,0.5,487.0
93,0.5,487.5
79,1.0,488.0
r,0.5,488.0
91,0.5,488.5
74,1.0,489.0
r,0.5,489.0
86,0.5,489.5
78,1.0,490.0
r,0.5,490.0
90,0.5,490.5
81,1.0,491.0
r,0.5,491.0
93,0.5,491.5
