r,2.0,0.0,0
68,0.5,2.0,0
r,0.5,2.5,0
61,1.0,3.0,0
70,1.0,3.0,0
58,1.0,4.0,0
67,1.0,4.0,0
r,1.0,5.0,0
60,1.0,6.0,0
68,1.0,6.0,0
56,0.75,7.0,0
65,0.75,7.0,0
r,0.25,7.75,0
60,1.0,8.0,0
65,1.0,8.0,0
60,1.0,9.0,0
64,1.0,9.0,0
60,1.0,10.0,0
65,1.0,10.0,0
60,0.75,11.0,0
67,0.75,11.0,0
r,0.25,11.75,0
70,1.0,12.0,0
60,2.0,12.0,0
68,0.75,13.0,0
r,0.25,13.75,0
63,0.5,14.0,0
72,0.5,14.0,0
r,2.0,14.0,0
r,0.5,14.5,0
65,1.0,15.0,0
73,1.0,15.0,0
61,0.75,16.0,0
70,0.75,16.0,0
r,1.25,16.75,0
63,1.0,18.0,0
72,1.0,18.0,0
60,1.0,19.0,0
68,1.0,19.0,0
63,0.75,20.0,0
68,0.75,20.0,0
r,0.25,20.75,0
63,1.0,21.0,0
67,1.0,21.0,0
63,1.0,22.0,0
68,1.0,22.0,0
63,0.75,23.0,0
70,0.75,23.0,0
r,0.25,23.75,0
73,1.0,24.0,0
63,2.0,24.0,0
72,0.75,25.0,0
r,0.25,25.75,0
68,1.0,26.0,0
75,1.0,26.0,0
r,2.0,26.0,0
67,1.0,27.0,0
75,1.0,27.0,0
68,1.0,28.0,0
75,1.0,28.0,0
r,2.0,28.0,0
70,0.75,29.0,0
75,0.75,29.0,0
r,0.25,29.75,0
73,1.0,30.0,0
75,2.0,30.0,0
72,0.75,31.0,0
r,0.25,31.75,0
77,1.0,32.0,0
68,1.75,33.0,0
72,0.25,34.75,0
67,1.0,35.0,0
70,1.0,35.0,0
68,1.0,36.0,0
r,1.0,37.0,0
79,0.5,38.0,0
77,0.5,38.5,0
68,1.75,39.0,0
72,0.25,40.75,0
67,1.0,41.0,0
70,1.0,41.0,0
68,1.0,42.0,0
r,1.0,43.0,0
60,0.5,44.0,0
68,0.5,44.0,0
r,0.5,44.5,0
61,1.0,45.0,0
70,1.0,45.0,0
58,1.0,46.0,0
67,1.0,46.0,0
r,1.0,47.0,0
60,1.0,48.0,0
68,1.0,48.0,0
56,0.75,49.0,0
65,0.75,49.0,0
r,0.25,49.75,0
60,1.0,50.0,0
65,1.0,50.0,0
60,1.0,51.0,0
64,1.0,51.0,0
60,1.0,52.0,0
65,1.0,52.0,0
r,2.0,52.0,0
60,0.75,53.0,0
67,0.75,53.0,0
r,0.25,53.75,0
70,1.0,54.0,0
60,2.0,54.0,0
68,0.75,55.0,0
r,0.25,55.75,0
63,0.5,56.0,0
72,0.5,56.0,0
r,0.5,56.5,0
65,1.0,57.0,0
73,1.0,57.0,0
61,0.75,58.0,0
70,0.75,58.0,0
r,1.25,58.75,0
63,1.0,60.0,0
72,1.0,60.0,0
60,1.0,61.0,0
68,1.0,61.0,0
63,0.75,62.0,0
68,0.75,62.0,0
r,0.25,62.75,0
63,1.0,63.0,0
67,1.0,63.0,0
63,1.0,64.0,0
68,1.0,64.0,0
r,2.0,64.0,0
63,0.75,65.0,0
70,0.75,65.0,0
r,0.25,65.75,0
73,1.0,66.0,0
63,2.0,66.0,0
72,0.75,67.0,0
r,0.25,67.75,0
68,1.0,68.0,0
75,1.0,68.0,0
67,1.0,69.0,0
75,1.0,69.0,0
68,1.0,70.0,0
75,1.0,70.0,0
70,0.75,71.0,0
75,0.75,71.0,0
r,0.25,71.75,0
73,1.0,72.0,0
75,2.0,72.0,0
72,0.75,73.0,0
r,0.25,73.75,0
77,1.0,74.0,0
r,2.0,74.0,0
68,1.75,75.0,0
72,0.25,76.75,0
67,1.0,77.0,0
70,1.0,77.0,0
68,1.0,78.0,0
r,1.0,79.0,0
79,0.5,80.0,0
77,0.5,80.5,0
68,1.75,81.0,0
72,0.25,82.75,0
67,1.0,83.0,0
70,1.0,83.0,0
68,1.0,84.0,0
r,1.0,85.0,0
72,1.0,86.0,0
75,1.0,86.0,0
73,1.0,87.0,0
76,1.0,87.0,0
70,1.0,88.0,0
73,1.0,88.0,0
r,1.0,89.0,0
72,1.0,90.0,0
75,1.0,90.0,0
68,1.0,91.0,0
72,1.0,91.0,0
r,1.0,92.0,0
75,1.0,93.0,0
78,1.0,93.0,0
72,1.0,94.0,0
75,1.0,94.0,0
r,1.0,95.0,0
73,1.0,96.0,0
77,1.0,96.0,0
70,1.0,97.0,0
73,1.0,97.0,0
r,1.0,98.0,0
65,1.75,99.0,0
70,1.75,99.0,0
73,0.25,100.75,0
69,1.0,101.0,0
72,1.0,101.0,0
70,1.0,102.0,0
r,1.0,103.0,0
78,0.5,104.0,0
77,0.5,104.5,0
70,1.75,105.0,0
73,0.25,106.75,0
69,1.0,107.0,0
72,1.0,107.0,0
70,1.0,108.0,0
r,1.0,109.0,0
69,0.5,110.0,0
73,0.5,110.0,0
72,0.5,110.5,0
70,1.0,111.0,0
r,1.0,112.0,0
69,0.5,113.0,0
73,0.5,113.0,0
72,0.5,113.5,0
70,1.0,114.0,0
r,1.0,115.0,0
73,0.5,116.0,0
72,0.5,116.5,0
70,0.5,117.0,0
72,0.5,117.5,0
73,0.5,118.0,0
72,0.5,118.5,0
70,0.5,119.0,0
72,0.5,119.5,0
70,0.5,120.0,0
68,0.5,120.5,0
67,0.5,121.0,0
68,0.5,121.5,0
67,0.5,122.0,0
65,0.5,122.5,0
64,0.5,123.0,0
65,0.5,123.5,0
67,0.5,124.0,0
65,0.5,124.5,0
68,0.5,125.0,0
59,0.5,125.5,0
60,0.5,126.0,0
r,1.5,126.5,0
r,3.0,128.0,0
76,1.0,131.0,0
77,1.0,132.0,0
80,1.0,133.0,0
85,0.25,134.0,0
84,0.25,134.0,0
85,0.25,134.25,0
84,0.25,134.25,0
85,0.25,134.5,0
84,0.25,134.5,0
82,0.25,134.75,0
84,0.25,134.75,0
85,1.0,135.0,0
82,1.0,136.0,0
84,0.25,137.0,0
82,0.25,137.0,0
84,0.25,137.25,0
82,0.25,137.25,0
84,0.25,137.5,0
82,0.25,137.5,0
80,0.25,137.75,0
82,0.25,137.75,0
84,1.0,138.0,0
80,1.0,139.0,0
82,0.25,140.0,0
80,0.25,140.0,0
82,0.25,140.25,0
80,0.25,140.25,0
82,0.25,140.5,0
80,0.25,140.5,0
79,0.25,140.75,0
80,0.25,140.75,0
82,1.0,141.0,0
79,1.0,142.0,0
80,0.25,143.0,0
79,0.25,143.0,0
80,0.25,143.25,0
