73,0.25,24.25,0
71,0.25,24.5,0
68,0.25,24.5,0
r,0.25,24.75,0
49,0.25,25.0,0
65,1.0,25.0,0
53,0.25,25.25,0
56,0.25,25.5,0
59,0.25,25.5,0
r,0.25,25.75,0
47,1.0,26.0,0
r,2.0,26.0,0
71,0.25,27.0,0
73,0.25,27.0,0
r,0.25,27.25,0
71,0.25,27.5,0
68,0.25,27.75,0
73,0.25,28.0,0
r,1.0,28.0,0
75,0.25,28.25,0
73,0.25,28.25,0
r,0.25,28.5,0
70,0.25,28.75,0
46,0.25,29.0,0
66,1.0,29.0,0
49,0.25,29.25,0
54,0.25,29.5,0
58,0.25,29.5,0
r,0.25,29.75,0
46,1.0,30.0,0
r,2.0,30.0,0
42,1/3,31.0,0
78,1/3,31.0,0
44,1/3,94/3,0
77,1/3,94/3,0
46,1/3,95/3,0
75,1/3,95/3,0
47,2.0,32.0,0
73,1/3,32.0,0
r,2.0,32.0,0
71,1/3,97/3,0
70,1/3,98/3,0
68,1/3,33.0,0
66,1/3,100/3,0
65,1/3,101/3,0
63,1/3,34.0,0
49,1.0,34.0,0
49,2.0,34.0,0
61,1/3,103/3,0
60,1/3,104/3,0
59,1.0,35.0,0
61,1/3,35.0,0
63,1/3,106/3,0
65,1/3,107/3,0
66,1.0,36.0,0
61,1.0,36.0,0
54,1.0,36.0,0
58,1.0,36.0,0
61,1.0,37.0,0
56,1.0,37.0,0
68,1.0,37.0,0
65,1.0,37.0,0
49,1.0,37.0,0
70,1.0,38.0,0
54,1.0,38.0,0
42,1.0,38.0,0
61,1.0,38.0,0
66,1.0,38.0,0
r,0.5,39.0,0
r,0.5,39.5,0
70,2/3,40.0,0
58,2/3,40.0,0
66,2/3,40.0,0
54,2/3,40.0,0
61,2/3,40.0,0
r,1/3,122/3,0
r,0.5,41.0,0
r,0.5,41.5,0
56,2/3,42.0,0
47,2/3,42.0,0
71,2/3,42.0,0
51,2/3,42.0,0
63,2/3,42.0,0
68,2/3,42.0,0
r,1/3,128/3,0
r,0.5,43.0,0
r,0.5,43.5,0
65,1.0,44.0,0
61,1.0,44.0,0
68,1.0,44.0,0
49,1.0,44.0,0
42,1.0,45.0,0
61,1.0,45.0,0
66,1.0,45.0,0
