68,1.0,0.0,0
73,1.0,0.0,0
68,2.0,1.0,0
72,2.0,1.0,0
67,1.0,3.0,0
70,1.0,3.0,0
68,1/3,4.0,0
75,1/3,4.0,0
r,5/3,13/3,0
65,1/3,6.0,0
73,1/3,6.0,0
r,2/3,19/3,0
68,1/3,7.0,0
72,1/3,7.0,0
r,5/3,22/3,0
67,1/3,9.0,0
70,1/3,9.0,0
r,2/3,28/3,0
68,1/3,10.0,0
r,5/3,31/3,0
73,1.0,12.0,0
78,1.0,12.0,0
73,2.0,13.0,0
77,2.0,13.0,0
72,1.0,15.0,0
75,1.0,15.0,0
73,1/3,16.0,0
80,1/3,16.0,0
r,5/3,49/3,0
70,1/3,18.0,0
78,1/3,18.0,0
r,2/3,55/3,0
73,1/3,19.0,0
77,1/3,19.0,0
r,5/3,58/3,0
72,1/3,21.0,0
75,1/3,21.0,0
r,2/3,64/3,0
73,1/3,22.0,0
r,5/3,67/3,0
61,2.0,24.0,0
73,2.0,24.0,0
r,2.0,25.0,0
60,1.0,26.0,0
72,1.0,26.0,0
58,1.0,27.0,0
70,2.0,27.0,0
63,1.0,28.0,0
r,2.0,28.0,0
75,1.0,29.0,0
73,2.0,30.0,0
65,1.0,30.0,0
68,1.0,31.0,0
r,2.0,31.0,0
72,1.0,32.0,0
70,2.0,33.0,0
67,1.0,33.0,0
68,1.0,35.0,0
66,1.0,36.0,0
78,1.0,36.0,0
r,1.0,37.0,0
r,2.0,37.0,0
66,1.0,37.0,0
78,1.0,37.0,0
65,1.0,38.0,0
77,1.0,38.0,0
63,1.0,39.0,0
75,2.0,39.0,0
68,1.0,40.0,0
r,2.0,40.0,0
80,1.0,41.0,0
78,2.0,42.0,0
70,1.0,42.0,0
73,1.0,43.0,0
r,2.0,43.0,0
77,1.0,44.0,0
75,2.0,45.0,0
72,1.0,45.0,0
73,1.0,47.0,0
65,1.0,48.0,0
73,1.0,48.0,0
65,2.0,49.0,0
73,2.0,49.0,0
65,1.0,51.0,0
73,1.0,51.0,0
73,1.0,52.0,0
63,2.0,52.0,0
72,1.0,53.0,0
71,1.0,54.0,0
63,1.0,54.0,0
r,1.0,54.0,0
71,2.0,55.0,0
63,2.0,55.0,0
71,1.0,57.0,0
63,1.0,57.0,0
71,1.0,58.0,0
61,2.0,58.0,0
70,1.0,59.0,0
70,1.0,60.0,0
61,1.0,60.0,0
r,1.0,60.0,0
72,2.0,61.0,0
66,2.0,61.0,0
73,1.0,63.0,0
65,1.0,63.0,0
75,2.0,64.0,0
66,2.0,64.0,0
66,2.0,66.0,0
63,2.0,66.0,0
r,2.0,68.0,0
65,1.0,69.0,0
61,1.0,69.0,0
70,0.5,70.0,0
58,1.0,70.0,0
66,0.5,70.5,0
61,1.0,71.0,0
65,1.0,71.0,0
60,1.0,72.0,0
63,1.0,72.0,0
61,1.0,73.0,0
73,1.0,73.0,0
60,2.0,74.0,0
72,2.0,74.0,0
58,1.0,76.0,0
70,1.0,76.0,0
63,1/3,77.0,0
75,1/3,77.0,0
r,2.0,77.0,0
r,5/3,232/3,0
73,2.0,79.0,0
65,1.0,79.0,0
68,1.0,80.0,0
r,2.0,80.0,0
72,1.0,81.0,0
70,2.0,82.0,0
67,1.0,82.0,0
68,1.0,84.0,0
66,1.0,85.0,0
78,1.0,85.0,0
65,2.0,86.0,0
77,2.0,86.0,0
63,1.0,88.0,0
75,1.0,88.0,0
68,1/3,89.0,0
80,1/3,89.0,0
r,5/3,268/3,0
66,2.0,91.0,0
78,2.0,91.0,0
65,1.0,93.0,0
77,1.0,93.0,0
63,1/3,94.0,0
75,1/3,94.0,0
r,2/3,283/3,0
68,1/3,95.0,0
80,1/3,95.0,0
r,5/3,286/3,0
66,2.0,97.0,0
78,2.0,97.0,0
65,1.0,99.0,0
77,1.0,99.0,0
70,2.0,100.0,0
82,2.0,100.0,0
68,1.0,103.0,0
80,1.0,103.0,0
r,1.0,104.0,0
60,2.0,105.0,0
63,0.5,107.0,0
61,0.5,107.5,0
61,1.0,108.0,0
r,1.0,109.0,0
65,1.0,110.0,0
73,1.0,110.0,0
65,2.0,111.0,0
73,2.0,111.0,0
65,1.0,113.0,0
73,1.0,113.0,0
73,1.0,114.0,0
63,2.0,114.0,0
72,1.0,115.0,0
71,1.0,116.0,0
63,1.0,116.0,0
r,1.0,116.0,0
71,2.0,117.0,0
63,2.0,117.0,0
71,1.0,119.0,0
63,1.0,119.0,0
71,1.0,120.0,0
61,2.0,120.0,0
70,1.0,121.0,0
70,1.0,122.0,0
61,1.0,122.0,0
r,1.0,122.0,0
72,2.0,123.0,0
66,2.0,123.0,0
73,1.0,125.0,0
65,1.0,125.0,0
75,2.0,126.0,0
66,2.0,126.0,0
66,2.0,128.0,0
63,2.0,128.0,0
r,2.0,130.0,0
65,1.0,131.0,0
61,1.0,131.0,0
70,0.5,132.0,0
58,1.0,132.0,0
66,0.5,132.5,0
61,1.0,133.0,0
65,1.0,133.0,0
60,1.0,134.0,0
63,1.0,134.0,0
61,1.0,135.0,0
73,1.0,135.0,0
60,2.0,136.0,0
72,2.0,136.0,0
58,1.0,138.0,0
70,1.0,138.0,0
63,1/3,139.0,0
75,1/3,139.0,0
r,2.0,139.0,0
r,5/3,418/3,0
73,2.0,141.0,0
65,1.0,141.0,0
68,1.0,142.0,0
r,2.0,142.0,0
72,1.0,143.0,0
70,2.0,144.0,0
67,1.0,144.0,0
68,1.0,146.0,0
66,1.0,147.0,0
78,1.0,147.0,0
65,2.0,148.0,0
77,2.0,148.0,0
63,1.0,150.0,0
75,1.0,150.0,0
68,1/3,151.0,0
80,1/3,151.0,0
r,5/3,454/3,0
66,2.0,153.0,0
78,2.0,153.0,0
65,1.0,155.0,0
77,1.0,155.0,0
63,1/3,156.0,0
75,1/3,156.0,0
r,2/3,469/3,0
68,1/3,157.0,0
80,1/3,157.0,0
r,5/3,472/3,0
66,2.0,159.0,0
78,2.0,159.0,0
65,1.0,161.0,0
77,1.0,161.0,0
70,2.0,162.0,0
82,2.0,162.0,0
68,1.0,165.0,0
80,1.0,165.0,0
r,1.0,166.0,0
60,2.0,167.0,0
63,0.5,169.0,0
61,0.5,169.5,0
61,1.0,170.0,0
r,1.0,171.0,0
53,2.75,172.0,0
65,2.75,172.0,0
r,0.25,176.5,0
66,2.75,176.75,0
54,2.75,176.75,0
r,0.25,179.5,0
63,2.0,179.75,0
75,2.0,179.75,0
60,1.0,181.75,0
72,1.0,181.75,0
56,1/3,182.75,0
68,1/3,182.75,0
r,2/3,2197/12,0
61,1.0,183.75,0
73,1.0,183.75,0
65,1.0,184.75,0
77,1.0,184.75,0
65,2.75,185.75,0
53,2.75,185.75,0
r,0.25,190.25,0
66,2.75,190.5,0
54,2.75,190.5,0
r,0.25,193.25,0
66,2.0,193.5,0
78,2.0,193.5,0
70,1.0,195.5,0
82,1.0,195.5,0
60,1/3,196.5,0
72,1/3,196.5,0
r,2/3,1181/6,0
63,1.0,197.5,0
75,1.0,197.5,0
61,1.0,198.5,0
73,1.0,198.5,0
53,2.75,199.5,0
65,2.75,199.5,0
r,0.25,204.0,0
66,2.75,204.25,0
