68,1.0,0.0,0
64,1.5,1.0,0
66,0.5,2.5,0
63,1.0,3.0,0
59,2.0,4.0,0
68,1.0,6.0,0
64,1.5,7.0,0
66,0.5,8.5,0
66,1.0,9.0,0
r,2.75,9.0,0
70,1.0,10.0,0
71,2/3,11.0,0
59,0.25,35/3,0
64,0.25,35/3,0
68,0.25,11.75,0
r,1/12,143/12,0
71,1.0,12.0,0
64,1.5,13.0,0
68,0.25,14.5,0
66,0.25,14.75,0
63,1.0,15.0,0
59,0.5,16.0,0
57,0.25,16.5,0
59,0.25,16.5,0
57,0.25,16.75,0
56,0.25,16.75,0
57,1.0,17.0,0
56,1.0,18.0,0
64,1.5,19.0,0
58,0.5,20.5,0
58,2.0,21.0,0
59,1.0,23.0,0
68,1.0,24.0,0
64,1.5,25.0,0
66,0.5,26.5,0
63,1.0,27.0,0
59,2.0,28.0,0
68,1.0,30.0,0
64,1.5,31.0,0
66,0.5,32.5,0
66,1.0,33.0,0
r,2.75,33.0,0
70,1.0,34.0,0
71,2/3,35.0,0
59,0.25,107/3,0
64,0.25,107/3,0
68,0.25,35.75,0
r,1/12,431/12,0
71,1.0,36.0,0
64,1.5,37.0,0
68,0.25,38.5,0
66,0.25,38.75,0
63,1.0,39.0,0
59,0.5,40.0,0
57,0.25,40.5,0
59,0.25,40.5,0
57,0.25,40.75,0
56,0.25,40.75,0
57,1.0,41.0,0
56,1.0,42.0,0
64,1.5,43.0,0
58,0.5,44.5,0
58,2.0,45.0,0
59,1.0,47.0,0
r,1.0,48.0,0
66,1.0,49.0,0
68,1.0,50.0,0
r,1.0,51.0,0
64,1.0,52.0,0
66,1.0,53.0,0
r,1.0,54.0,0
64,1.0,55.0,0
64,1.0,56.0,0
63,1.0,57.0,0
r,2.75,57.0,0
61,1.0,58.0,0
59,2/3,59.0,0
57,0.25,179/3,0
61,0.25,179/3,0
66,0.25,59.75,0
r,1/12,719/12,0
69,1.0,60.0,0
69,1.5,61.0,0
73,0.25,62.5,0
63,0.25,62.5,0
66,0.25,62.75,0
69,0.25,62.75,0
73,1.5,63.0,0
71,0.5,64.5,0
69,0.5,65.0,0
68,0.5,65.5,0
69,0.75,66.0,0
71,0.25,66.75,0
71,1.5,67.0,0
69,0.5,68.5,0
69,2.0,69.0,0
68,1.0,71.0,0
r,1.0,72.0,0
66,1.0,73.0,0
68,1.0,74.0,0
r,1.0,75.0,0
64,1.0,76.0,0
66,1.0,77.0,0
r,1.0,78.0,0
64,1.0,79.0,0
64,1.0,80.0,0
63,1.0,81.0,0
r,2.75,81.0,0
61,1.0,82.0,0
59,2/3,83.0,0
57,0.25,251/3,0
61,0.25,251/3,0
66,0.25,83.75,0
r,1/12,1007/12,0
69,1.0,84.0,0
69,1.5,85.0,0
73,0.25,86.5,0
63,0.25,86.5,0
66,0.25,86.75,0
69,0.25,86.75,0
73,1.5,87.0,0
71,0.5,88.5,0
69,0.5,89.0,0
68,0.5,89.5,0
69,0.75,90.0,0
71,0.25,90.75,0
71,1.5,91.0,0
69,0.5,92.5,0
69,2.0,93.0,0
68,1.5,95.0,0
r,1.25,96.5,0
71,0.25,97.75,0
83,2.0,98.0,0
76,0.75,100.0,0
78,0.25,100.75,0
76,1.0,101.0,0
75,1.75,102.0,0
71,0.25,103.75,0
83,1.5,104.0,0
r,2.5,104.0,0
75,0.5,105.5,0
76,0.25,106.0,0
78,0.25,106.0,0
76,0.25,106.0,0
r,1/12,106.25,0
75,0.25,319/3,0
76,0.25,319/3,0
78,0.25,106.5,0
r,1/6,1279/12,0
80,0.25,106.75,0
r,0.25,106.75,0
80,1.0,107.0,0
r,2.75,107.0,0
78,1.5,108.0,0
75,1/3,109.5,0
71,0.25,109.75,0
r,1/6,659/6,0
83,1.5,110.0,0
80,0.5,111.5,0
78,0.75,112.0,0
76,0.25,112.75,0
76,0.5,113.0,0
75,1.0,113.5,0
73,0.5,114.5,0
71,0.5,115.0,0
69,0.5,115.5,0
69,0.5,116.0,0
68,0.5,116.5,0
66,0.5,117.0,0
71,0.5,117.5,0
70,0.5,118.0,0
76,0.5,118.5,0
78,0.5,119.0,0
76,0.5,119.5,0
78,0.5,120.0,0
79,0.5,120.5,0
75,0.75,121.0,0
71,0.25,121.75,0
71,0.25,121.75,0
83,2.0,122.0,0
76,0.75,124.0,0
78,0.25,124.75,0
76,1.0,125.0,0
75,1.75,126.0,0
71,0.25,127.75,0
83,1.5,128.0,0
r,2.5,128.0,0
75,0.5,129.5,0
76,0.25,130.0,0
78,0.25,130.0,0
76,0.25,130.0,0
r,1/12,130.25,0
75,0.25,391/3,0
76,0.25,391/3,0
78,0.25,130.5,0
r,1/6,1567/12,0
80,0.25,130.75,0
r,0.25,130.75,0
80,1.0,131.0,0
r,2.75,131.0,0
78,1.5,132.0,0
75,1/3,133.5,0
71,0.25,133.75,0
r,1/6,803/6,0
83,1.5,134.0,0
80,0.5,135.5,0
78,0.75,136.0,0
76,0.25,136.75,0
76,0.5,137.0,0
75,1.0,137.5,0
73,0.5,138.5,0
71,0.5,139.0,0
69,0.5,139.5,0
69,0.5,140.0,0
68,0.5,140.5,0
66,0.5,141.0,0
71,0.5,141.5,0
70,0.5,142.0,0
76,0.5,142.5,0
78,0.5,143.0,0
76,0.5,143.5,0
78,0.5,144.0,0
79,0.5,144.5,0
75,0.75,145.0,0
71,0.25,145.75,0
71,0.25,145.75,0
83,1.5,146.0,0
71,0.5,147.5,0
