0,Formula de Compasso,4/4
0,Tuplet 3:2,Parte_1,"[['Rest', Fraction(1, 8), 0, None], ['Rest', Fraction(1, 8), 0, None], ['Note', Fraction(1, 8), 53, None]]"
4,Rest,Parte_3,4,0,
4,Rest,Parte_4,4,0,
4,Rest,Parte_5,1,0,
4,Rest,Parte_5,7/4,0,
4,Rest,Parte_6,1/4,0,
4,Rest,Parte_7,4,0,
4,Rest,Parte_8,4,0,
33/8,Chord,Parte_1,1/8,"[78, 82, 85, 90]",start
33/8,Note,Parte_2,1/8,66,
17/4,Chord,Parte_1,1/2,"[78, 82, 85, 90]",continue
17/4,Note,Parte_2,1/8,71,
17/4,Rest,Parte_6,1/4,0,
35/8,Note,Parte_2,1/8,66,
9/2,Note,Parte_2,1/8,71,
9/2,Chord,Parte_6,1/4,"[30, 42]",start
37/8,Note,Parte_2,1/8,66,
19/4,Chord,Parte_1,1/8,"[78, 82, 85, 90]",stop
19/4,Note,Parte_2,1/8,71,
19/4,Chord,Parte_6,1/4,"[30, 42]",stop
39/8,Note,Parte_1,1/8,73,
39/8,Note,Parte_2,1/8,63,
5,Note,Parte_1,1/8,78,
5,Note,Parte_2,1/8,65,
5,Rest,Parte_5,1/8,0,
5,Rest,Parte_6,1/4,0,
41/8,Note,Parte_1,1/8,73,
41/8,Note,Parte_2,1/8,68,
41/8,Note,Parte_5,1/8,53,
21/4,Note,Parte_1,1/8,78,
21/4,Note,Parte_2,1/8,65,
21/4,Note,Parte_5,1/8,56,
21/4,Rest,Parte_6,1/2,0,
43/8,Note,Parte_1,1/8,73,
43/8,Note,Parte_2,1/8,68,
43/8,Note,Parte_5,1/8,53,
11/2,Note,Parte_1,1/8,78,
11/2,Note,Parte_2,1/8,65,
11/2,Note,Parte_5,1/8,56,
45/8,Note,Parte_1,1/8,70,
45/8,Note,Parte_2,1/8,68,
45/8,Note,Parte_5,1/8,53,
23/4,Note,Parte_1,1,75,
23/4,Rest,Parte_1,1/8,0,
23/4,Note,Parte_2,1/8,65,
23/4,Note,Parte_5,1/8,56,
23/4,Rest,Parte_6,4,0,
47/8,Note,Parte_2,1/8,68,
47/8,Note,Parte_5,1/8,49,
6,Note,Parte_2,1/4,66,
6,Note,Parte_5,1/4,54,
25/4,Chord,Parte_2,1/4,"[66, 69]",
25/4,Note,Parte_5,1/4,48,
13/2,Note,Parte_2,1/4,65,start
13/2,Note,Parte_5,1/4,49,
27/4,Note,Parte_1,1/4,75,
27/4,Note,Parte_2,3/16,65,stop
27/4,Note,Parte_5,1/4,42,
111/16,Note,Parte_2,1/16,66,
7,Note,Parte_1,1/2,73,
7,Rest,Parte_2,1,0,
7,Rest,Parte_5,1,0,
15/2,Note,Parte_1,1/4,71,
31/4,Note,Parte_1,1/4,70,
8,Note,Parte_1,1/4,75,
8,Rest,Parte_2,4,0,
8,Rest,Parte_3,4,0,
8,Rest,Parte_4,4,0,
8,Rest,Parte_5,1/4,0,
8,Rest,Parte_7,4,0,
8,Rest,Parte_8,4,0,
33/4,Note,Parte_1,1/4,68,start
33/4,Chord,Parte_5,1/4,"[42, 54]",
17/2,Note,Parte_1,3/16,68,stop
17/2,Rest,Parte_5,1/4,0,
139/16,Note,Parte_1,1/16,70,
35/4,Rest,Parte_1,1,0,
35/4,Rest,Parte_5,1/4,0,
9,Rest,Parte_5,1/4,0,
37/4,Chord,Parte_5,1/4,"[39, 51]",
19/2,Rest,Parte_5,1/4,0,
39/4,Chord,Parte_1,1/4,"[70, 73, 78, 82]",
39/4,Rest,Parte_5,1/4,0,
39/4,Rest,Parte_6,4,0,
10,Rest,Parte_1,1/4,0,
10,Chord,Parte_5,1/8,"[35, 47]",
81/8,Rest,Parte_5,15/8,0,
41/4,Rest,Parte_1,3/8,0,
85/8,Chord,Parte_1,1/8,"[70, 75, 78, 82]",start
43/4,Chord,Parte_1,1/4,"[70, 75, 78, 82]",stop
87/8,Tempo,40.0
11,Rest,Parte_1,1/4,0,
45/4,Rest,Parte_1,3/8,0,
93/8,Chord,Parte_1,1/8,"[75, 78, 87]",start
47/4,Chord,Parte_1,1/8,"[75, 78, 87]",stop
95/8,Rest,Parte_1,15/8,0,
12,Rest,Parte_2,4,0,
12,Rest,Parte_3,4,0,
12,Rest,Parte_4,4,0,
12,Note,Parte_5,1/8,54,
12,Rest,Parte_7,4,0,
12,Rest,Parte_8,4,0,
97/8,Note,Parte_5,1/8,56,
49/4,Note,Parte_5,1/8,58,
99/8,Note,Parte_5,1/8,59,
25/2,Note,Parte_5,1/8,61,
101/8,Note,Parte_5,1/8,63,
51/4,Note,Parte_5,1/8,64,
103/8,Note,Parte_5,1/8,63,
13,Note,Parte_5,1/8,59,
105/8,Note,Parte_5,1/8,66,
53/4,Note,Parte_5,1/8,64,
107/8,Note,Parte_5,1/8,63,
27/2,Note,Parte_5,1/8,61,
109/8,Note,Parte_5,1/8,59,
55/4,Rest,Parte_1,1/8,0,
55/4,Note,Parte_5,1/8,58,
55/4,Rest,Parte_6,4,0,
111/8,Rest,Parte_1,1/4,0,
111/8,Rest,Parte_5,17/8,0,
113/8,Rest,Parte_1,1/2,0,
117/8,Rest,Parte_1,1/8,0,
59/4,Note,Parte_1,1/8,66,
119/8,Note,Parte_1,1/8,68,
15,Note,Parte_1,1/8,70,
121/8,Note,Parte_1,1/8,71,
61/4,Note,Parte_1,1/8,73,
123/8,Note,Parte_1,1/8,75,
31/2,Note,Parte_1,1/8,76,
125/8,Rest,Parte_1,17/8,0,
16,Rest,Parte_2,4,0,
16,Rest,Parte_3,4,0,
16,Rest,Parte_4,4,0,
16,Note,Parte_5,1/8,59,
16,Rest,Parte_7,4,0,
16,Rest,Parte_8,4,0,
129/8,Note,Parte_5,1/8,54,
65/4,Note,Parte_5,1/8,56,
131/8,Note,Parte_5,1/8,58,
33/2,Note,Parte_5,1/8,59,
133/8,Note,Parte_5,1/8,61,
67/4,Note,Parte_5,1/8,63,
135/8,Note,Parte_5,1/8,64,
17,Note,Parte_5,1/8,63,
137/8,Note,Parte_5,1/8,75,
69/4,Note,Parte_5,1/8,78,
139/8,Note,Parte_5,1/8,76,
35/2,Note,Parte_5,1/8,75,
141/8,Tempo,24.0
141/8,Note,Parte_5,1/8,73,
71/4,Note,Parte_1,1/8,75,
71/4,Note,Parte_5,1/8,71,
71/4,Rest,Parte_6,4,0,
143/8,Note,Parte_1,1/8,71,
143/8,Note,Parte_5,1/8,70,
18,Note,Parte_1,1/8,78,
18,Note,Parte_5,1/8,71,
145/8,Note,Parte_1,1/8,76,
145/8,Note,Parte_5,1/8,70,
73/4,Note,Parte_1,1/8,75,
73/4,Note,Parte_5,1/8,75,
147/8,Note,Parte_1,1/8,73,
147/8,Note,Parte_5,1/8,73,
37/2,Note,Parte_1,1/8,71,
37/2,Note,Parte_5,1/8,71,
149/8,Note,Parte_1,1/8,70,
149/8,Note,Parte_5,1/8,70,
75/4,Tempo,128.0
75/4,Formula de Compasso,4/4
75/4,Note,Parte_1,1/8,71,
75/4,Note,Parte_5,1/8,68,
151/8,Note,Parte_1,1/8,78,
151/8,Note,Parte_5,1/8,66,
19,Note,Parte_1,1/8,80,
19,Note,Parte_5,1/8,64,
153/8,Note,Parte_1,1/8,82,
153/8,Note,Parte_5,1/8,63,
77/4,Note,Parte_1,1/8,83,
77/4,Note,Parte_5,1/8,61,
155/8,Note,Parte_1,1/8,85,
155/8,Note,Parte_5,1/8,59,
39/2,Note,Parte_1,1/8,87,
39/2,Note,Parte_5,1/8,58,
157/8,Note,Parte_1,1/8,88,
157/8,Note,Parte_5,1/8,61,
79/4,Note,Parte_1,1/8,87,
79/4,Note,Parte_5,1/8,59,
159/8,Note,Parte_1,1/8,85,
159/8,Note,Parte_5,1/8,64,
20,Note,Parte_1,1/8,83,
20,Rest,Parte_2,4,0,
20,Rest,Parte_3,4,0,
20,Rest,Parte_4,4,0,
20,Note,Parte_5,1/8,63,
20,Rest,Parte_7,4,0,
20,Rest,Parte_8,4,0,
161/8,Note,Parte_1,1/8,82,
161/8,Note,Parte_5,1/8,62,
81/4,Note,Parte_1,1/8,80,
81/4,Note,Parte_5,1/8,59,
163/8,Note,Parte_1,1/8,78,
163/8,Note,Parte_5,1/8,54,
41/2,Note,Parte_1,1/8,76,
41/2,Chord,Parte_5,3/8,"[54, 61, 66]",
165/8,Note,Parte_1,1/8,75,
83/4,Note,Parte_1,1/8,73,
167/8,Note,Parte_1,1/8,71,
167/8,Rest,Parte_5,1/8,0,
21,Note,Parte_1,1/8,70,
21,Rest,Parte_5,1/4,0,
169/8,Note,Parte_1,1/8,68,
85/4,Note,Parte_1,1/8,66,
85/4,Chord,Parte_5,1/4,"[35, 47]",
171/8,Note,Parte_1,1/8,76,
43/2,Note,Parte_1,1/8,75,
43/2,Rest,Parte_5,1/4,0,
173/8,Note,Parte_1,1/8,80,
87/4,Note,Parte_1,1/8,78,
87/4,Rest,Parte_5,1/4,0,
87/4,Rest,Parte_6,4,0,
175/8,Note,Parte_1,1/8,83,
22,Note,Parte_1,1/8,82,
22,Chord,Parte_5,1/2,"[32, 44]",
177/8,Note,Parte_1,1/8,88,
89/4,Chord,Parte_1,3/8,"[76, 82, 88]",
45/2,Rest,Parte_5,1/2,0,
181/8,Chord,Parte_1,1/8,"[75, 78, 83, 87]",start
91/4,Chord,Parte_1,1/4,"[75, 78, 83, 87]",stop
23,Rest,Parte_1,1/4,0,
23,Rest,Parte_5,1,0,
93/4,Rest,Parte_1,3/8,0,
189/8,Chord,Parte_1,1/8,"[75, 80, 83, 87]",start
95/4,Chord,Parte_1,1/4,"[75, 80, 83, 87]",stop
24,Note,Parte_1,1/4,75,
24,Rest,Parte_2,4,0,
24,Rest,Parte_3,4,0,
24,Rest,Parte_4,4,0,
24,Rest,Parte_5,1/4,0,
24,Rest,Parte_7,4,0,
24,Rest,Parte_8,4,0,
97/4,Note,Parte_1,1/4,68,
97/4,Note,Parte_5,1/4,68,
49/2,Note,Parte_1,1/4,75,
49/2,Note,Parte_5,1/4,61,
99/4,Note,Parte_1,1/4,76,
99/4,Note,Parte_5,1/4,68,
25,Note,Parte_1,1/4,75,
25,Note,Parte_5,1/4,70,
101/4,Note,Parte_1,1/4,68,
101/4,Note,Parte_5,1/4,68,
51/2,Note,Parte_1,1/4,75,
51/2,Note,Parte_5,1/4,61,
103/4,Note,Parte_1,2,76,start
103/4,Note,Parte_5,1/4,68,
103/4,Rest,Parte_6,4,0,
26,Note,Parte_5,3/2,67,
55/2,Note,Parte_5,1/2,66,start
111/4,Note,Parte_1,1/4,76,stop
28,Note,Parte_1,1/4,70,
28,Rest,Parte_2,4,0,
28,Rest,Parte_3,4,0,
28,Rest,Parte_4,4,0,
28,Note,Parte_5,1/2,66,stop
28,Rest,Parte_7,4,0,
28,Rest,Parte_8,4,0,
113/4,Note,Parte_1,1/4,75,
57/2,Note,Parte_1,1/4,74,
57/2,Note,Parte_5,1/2,66,
115/4,Note,Parte_1,1/4,75,
29,Note,Parte_1,1/4,70,
29,Note,Parte_5,1/2,64,
117/4,Note,Parte_1,1/4,75,
59/2,Note,Parte_1,1/4,73,
59/2,Note,Parte_5,1/2,63,
119/4,Note,Parte_1,1/4,72,
119/4,Rest,Parte_6,4,0,
30,Note,Parte_1,1/4,75,
30,Note,Parte_5,1/4,61,
121/4,Note,Parte_1,1/4,72,
121/4,Note,Parte_5,1/4,56,
61/2,Note,Parte_1,1/4,80,
61/2,Note,Parte_5,1/4,49,
123/4,Note,Parte_1,1/4,73,
123/4,Note,Parte_5,1/4,56,
31,Note,Parte_1,1/4,80,
31,Note,Parte_5,1/4,57,
125/4,Note,Parte_1,1/4,75,
125/4,Note,Parte_5,1/4,56,
63/2,Note,Parte_1,1/4,80,
63/2,Note,Parte_5,1/4,49,
127/4,Note,Parte_1,1,76,
127/4,Note,Parte_5,1/4,56,
32,Rest,Parte_2,3,0,
32,Rest,Parte_3,2,0,
32,Rest,Parte_4,4,0,
32,Note,Parte_5,3/2,57,
32,Note,Parte_7,2,55,
32,Rest,Parte_8,4,0,
131/4,Note,Parte_1,1,64,start
67/2,Note,Parte_5,1/2,56,
135/4,Note,Parte_1,1/4,64,stop
135/4,Note,Parte_6,1/4,58,
34,Note,Parte_1,1/4,61,
34,Rest,Parte_3,3/2,0,
34,Rest,Parte_5,3,0,
34,Note,Parte_6,1/4,61,
34,Rest,Parte_7,3/2,0,
137/4,Note,Parte_1,1/4,66,
137/4,Note,Parte_6,1/4,58,
69/2,Note,Parte_1,1/4,65,
69/2,Note,Parte_6,1/4,63,
139/4,Note,Parte_1,1/4,66,
139/4,Note,Parte_6,1/4,64,
35,Note,Parte_1,1/4,61,
35,Note,Parte_2,1,83,start
35,Note,Parte_6,1/4,63,
141/4,Note,Parte_1,1/4,66,
141/4,Note,Parte_6,1/4,58,
71/2,Note,Parte_1,1/4,64,
71/2,Rest,Parte_3,1/2,0,
71/2,Note,Parte_6,1/4,63,
71/2,Note,Parte_7,1/2,47,
143/4,Note,Parte_1,1/2,63,
143/4,Note,Parte_6,1/4,56,
36,Note,Parte_2,1/4,83,stop
36,Rest,Parte_3,4,0,
36,Rest,Parte_4,4,0,
36,Note,Parte_6,1/4,59,
36,Rest,Parte_7,4,0,
36,Rest,Parte_8,4,0,
145/4,Note,Parte_1,1,75,
145/4,Note,Parte_2,1/4,80,
145/4,Note,Parte_6,1/4,56,
73/2,Note,Parte_2,1/4,81,
73/2,Note,Parte_6,1/4,59,
147/4,Note,Parte_2,1/4,85,
147/4,Note,Parte_6,1/4,61,
37,Note,Parte_2,1/2,69,
37,Rest,Parte_5,1,0,
37,Note,Parte_6,1/4,59,
149/4,Note,Parte_1,1/2,73,
149/4,Note,Parte_6,1/4,56,
75/2,Note,Parte_2,1/2,71,
75/2,Note,Parte_6,1/4,59,
151/4,Note,Parte_1,1/4,71,
151/4,Note,Parte_6,3/2,49,
38,Note,Parte_1,1/4,75,
38,Note,Parte_2,1/2,71,
38,Note,Parte_5,1/2,52,
153/4,Note,Parte_1,1/4,71,
77/2,Note,Parte_1,1/4,75,
77/2,Note,Parte_2,1/2,73,
77/2,Note,Parte_5,1,61,
155/4,Tempo,24.0
155/4,Note,Parte_1,1/4,76,
39,Note,Parte_1,1/4,75,
39,Note,Parte_2,1/2,71,
157/4,Note,Parte_1,1/4,71,
157/4,Note,Parte_6,1/2,51,
79/2,Note,Parte_1,1/4,75,
79/2,Note,Parte_2,1/2,70,
79/2,Note,Parte_5,1/2,59,
159/4,Note,Parte_1,1,76,
159/4,Note,Parte_6,3/2,51,
40,Rest,Parte_2,4,0,
40,Rest,Parte_3,4,0,
40,Rest,Parte_4,4,0,
40,Note,Parte_5,1/2,59,
40,Rest,Parte_7,4,0,
40,Rest,Parte_8,4,0,
81/2,Note,Parte_5,1/2,58,
163/4,Note,Parte_1,1/4,76,
41,Note,Parte_1,1/4,81,
41,Note,Parte_5,1/2,56,
165/4,Note,Parte_1,1/4,75,
165/4,Note,Parte_6,1/2,51,
83/2,Note,Parte_1,1/4,80,
83/2,Note,Parte_5,1/2,55,
167/4,Note,Parte_1,1/4,75,
167/4,Rest,Parte_6,4,0,
42,Note,Parte_1,1/4,80,
42,Rest,Parte_5,3/8,0,
169/4,Tempo,28.0
169/4,Note,Parte_1,1/4,75,
339/8,Rest,Parte_5,1/8,0,
85/2,Note,Parte_1,1/4,79,
85/2,Rest,Parte_5,1/4,0,
171/4,Note,Parte_1,1/4,75,
171/4,Chord,Parte_5,1/4,"[44, 56]",
43,Note,Parte_1,1/4,80,
43,Rest,Parte_5,1/4,0,
173/4,Tempo,26.0
173/4,Note,Parte_1,1/4,75,
173/4,Rest,Parte_5,1/4,0,
87/2,Note,Parte_1,1/4,82,
87/2,Rest,Parte_5,1/4,0,
175/4,Rest,Parte_1,3/8,0,
175/4,Chord,Parte_5,1/4,"[40, 52]",
527/12,Tempo,31.0
44,Rest,Parte_2,4,0,
44,Rest,Parte_3,4,0,
44,Rest,Parte_4,4,0,
44,Rest,Parte_5,1/4,0,
44,Rest,Parte_7,4,0,
44,Rest,Parte_8,4,0,
353/8,Chord,Parte_1,1/8,"[71, 75, 80, 83]",start
177/4,Chord,Parte_1,1/4,"[71, 75, 80, 83]",stop
177/4,Rest,Parte_5,1/4,0,
89/2,Rest,Parte_1,1/4,0,
89/2,Rest,Parte_5,1/4,0,
535/12,Tempo,36.0
179/4,Rest,Parte_1,3/8,0,
179/4,Chord,Parte_5,1/4,"[37, 49]",
45,Rest,Parte_5,1/4,0,
361/8,Chord,Parte_1,1/8,"[71, 76, 80, 83]",start
181/4,Chord,Parte_1,1/4,"[71, 76, 80, 83]",stop
181/4,Rest,Parte_5,1/4,0,
91/2,Rest,Parte_1,1/4,0,
91/2,Rest,Parte_5,1/2,0,
183/4,Rest,Parte_1,3/8,0,
183/4,Rest,Parte_6,4,0,
46,Tuplet 3:2,Parte_5,"[['Rest', Fraction(1, 8), 0, None], ['Note', Fraction(1, 8), 33, None], ['Note', Fraction(1, 8), 45, None]]"
369/8,Chord,Parte_1,1/8,"[73, 76, 80, 85]",start
185/4,Chord,Parte_1,1/4,"[73, 76, 80, 85]",stop
185/4,Rest,Parte_5,1/2,0,
93/2,Rest,Parte_1,1/4,0,
187/4,Rest,Parte_1,3/8,0,
187/4,Tuplet 3:2,Parte_5,"[['Rest', Fraction(1, 8), 0, None], ['Rest', Fraction(1, 8), 0, None], ['Chord', Fraction(1, 8), [33, 45], None]]"
47,Chord,Parte_5,2,"[33, 38, 40, 47]",start
377/8,Chord,Parte_1,1/8,"[73, 76, 81, 85]",start
189/4,Rest,Parte_1,1/2,0,
191/4,Chord,Parte_1,1/4,"[73, 76, 81, 85]",stop
48,Tuplet 3:2,Parte_1,"[['Note', Fraction(1, 8), 45, None], ['Note', Fraction(1, 8), 57, None], ['Note', Fraction(1, 8), 57, None]]"
48,Rest,Parte_2,2,0,
48,Rest,Parte_3,4,0,
48,Rest,Parte_4,4,0,
48,Chord,Parte_7,4,"[33, 38, 40, 47]",continue
48,Rest,Parte_8,4,0,
193/4,Tuplet 3:2,Parte_1,"[['Note', Fraction(1, 8), 69, None], ['Note', Fraction(1, 8), 69, None], ['Note', Fraction(1, 8), 81, None]]"
97/2,Tuplet 3:2,Parte_1,"[['Note', Fraction(1, 8), 81, 'start'], ['Chord', Fraction(1, 8), [81, 93], 'continue'], ['Chord', Fraction(1, 8), [81, 93], 'continue']]"
195/4,Tuplet 3:2,Parte_1,"[['Chord', Fraction(1, 2), [81, 93], 'stop'], ['Chord', Fraction(1, 2), [80, 92], None], ['Chord', Fraction(1, 2), [76, 88], None]]"
49,Rest,Parte_5,1,0,
199/4,Tuplet 3:2,Parte_1,"[['Chord', Fraction(1, 2), [75, 87], None], ['Chord', Fraction(1, 2), [74, 86], None], ['Chord', Fraction(1, 2), [71, 83], None]]"
199/4,Rest,Parte_6,2,0,
50,Note,Parte_2,0,27,
50,Note,Parte_2,0,28,
50,Tuplet 2:1,Parte_2,"[['Note', Fraction(1, 1), 50, None], ['Note', Fraction(1, 1), 52, None], ['Note', Fraction(1, 2), 50, None], ['Note', Fraction(1, 2), 52, None], ['Note', Fraction(1, 1), 51, None], ['Note', Fraction(1, 1), 52, None], ['Note', Fraction(1, 1), 52, None], ['Note', Fraction(1, 1), 54, None], ['Note', Fraction(1, 4), 52, None], ['Note', Fraction(1, 4), 54, None], ['Note', Fraction(1, 8), 52, None], ['Note', Fraction(1, 8), 51, None], ['Note', Fraction(1, 8), 52, None]]"
50,Rest,Parte_5,3/2,0,
203/4,Rest,Parte_1,1,0,
205/4,Tempo,24.0
103/2,Note,Parte_5,1/8,59,
413/8,Note,Parte_5,1/8,56,
207/4,Tuplet 3:2,Parte_1,"[['Note', Fraction(1, 4), 80, None], ['Note', Fraction(1, 4), 76, None], ['Note', Fraction(1, 4), 75, None], ['Note', Fraction(1, 4), 74, None], ['Note', Fraction(1, 4), 71, None], ['Note', Fraction(1, 4), 68, None]]"
207/4,Note,Parte_5,1/8,52,
207/4,Rest,Parte_6,2,0,
415/8,Note,Parte_5,1/8,51,
52,Rest,Parte_3,4,0,
52,Rest,Parte_4,4,0,
52,Note,Parte_5,3/2,38,
52,Chord,Parte_7,2,"[33, 38, 40, 47]",stop
52,Rest,Parte_8,4,0,
211/4,Tuplet 3:2,Parte_1,"[['Note', Fraction(1, 4), 64, None], ['Note', Fraction(1, 4), 63, None], ['Note', Fraction(1, 4), 62, None]]"
213/4,Rest,Parte_1,5/2,0,
107/2,Note,Parte_5,1/2,39,start
215/4,Rest,Parte_6,1/4,0,
54,Rest,Parte_2,4,0,
54,Note,Parte_5,1/2,39,stop
54,Chord,Parte_6,1/4,"[33, 45]",
54,Rest,Parte_7,4,0,
217/4,Rest,Parte_6,3/16,0,
871/16,Chord,Parte_6,1/16,"[33, 45]",
109/2,Note,Parte_5,3/2,40,
109/2,Rest,Parte_6,1/4,0,
219/4,Tempo,28.0
219/4,Rest,Parte_6,1/4,0,
55,Chord,Parte_6,1/4,"[33, 45]",
221/4,Rest,Parte_6,3/16,0,
887/16,Chord,Parte_6,1/16,"[30, 42]",
111/2,Rest,Parte_6,1/4,0,
223/4,Tempo,34.0
223/4,Rest,Parte_1,5/8,0,
223/4,Rest,Parte_6,1/4,0,
56,Rest,Parte_3,4,0,
56,Rest,Parte_4,4,0,
56,Chord,Parte_5,1/4,"[49, 52]",start
56,Chord,Parte_6,1/4,"[38, 50]",
56,Rest,Parte_8,4,0,
225/4,Chord,Parte_5,1/4,"[49, 52]",stop
225/4,Rest,Parte_6,3/16,0,
451/8,Rest,Parte_1,1/8,0,
903/16,Chord,Parte_6,1/16,"[38, 50]",
113/2,Rest,Parte_1,7/8,0,
113/2,Chord,Parte_5,1/8,"[49, 52]",
113/2,Rest,Parte_6,1/4,0,
453/8,Rest,Parte_5,1/8,0,
227/4,Tempo,40.0
227/4,Chord,Parte_5,1/4,"[49, 52]",
227/4,Rest,Parte_6,1/4,0,
57,Chord,Parte_5,1/4,"[49, 52]",start
57,Chord,Parte_6,1/4,"[38, 50]",
229/4,Chord,Parte_5,1/4,"[49, 52]",stop
229/4,Rest,Parte_6,3/16,0,
459/8,Rest,Parte_1,1/8,0,
919/16,Chord,Parte_6,1/16,"[35, 47]",
115/2,Rest,Parte_1,7/8,0,
115/2,Chord,Parte_5,1/8,"[49, 57]",
115/2,Rest,Parte_6,1/4,0,
461/8,Rest,Parte_5,1/8,0,
231/4,Tempo,46.0
231/4,Chord,Parte_5,1/4,"[49, 54, 57]",
231/4,Rest,Parte_6,4,0,
58,Rest,Parte_2,4,0,
58,Chord,Parte_5,1/4,"[54, 57]",start
58,Rest,Parte_7,4,0,
233/4,Chord,Parte_5,1/4,"[54, 57]",stop
467/8,Rest,Parte_1,1/8,0,
117/2,Rest,Parte_1,3/4,0,
117/2,Chord,Parte_5,1/8,"[54, 57]",
469/8,Rest,Parte_5,1/8,0,
235/4,Tempo,52.0
235/4,Chord,Parte_5,1/4,"[54, 57]",
59,Chord,Parte_5,1/4,"[54, 57]",start
237/4,Rest,Parte_1,1/8,0,
237/4,Chord,Parte_5,1/4,"[54, 57]",stop
475/8,Rest,Parte_1,1/8,0,
119/2,Rest,Parte_1,1/4,0,
119/2,Chord,Parte_5,1/8,"[54, 62]",
477/8,Rest,Parte_5,1/8,0,
239/4,Tempo,58.0
239/4,Chord,Parte_1,1/4,"[59, 62]",start
239/4,Chord,Parte_5,1/4,"[54, 59, 62]",
60,Chord,Parte_1,1/4,"[59, 62]",stop
60,Rest,Parte_3,4,0,
60,Rest,Parte_4,4,0,
60,Rest,Parte_5,1/4,0,
60,Rest,Parte_8,4,0,
241/4,Chord,Parte_1,1/8,"[59, 62]",
241/4,Chord,Parte_5,1/4,"[43, 55]",
483/8,Rest,Parte_1,1/8,0,
121/2,Chord,Parte_1,1/4,"[59, 62]",
121/2,Rest,Parte_5,3/16,0,
971/16,Chord,Parte_5,1/16,"[43, 55]",
243/4,Tempo,64.0
243/4,Chord,Parte_1,1/4,"[59, 62]",start
243/4,Rest,Parte_5,1/4,0,
61,Chord,Parte_1,1/4,"[59, 62]",stop
61,Rest,Parte_5,1/4,0,
245/4,Tempo,70.0
245/4,Chord,Parte_1,1/8,"[59, 67]",
245/4,Chord,Parte_5,1/4,"[43, 55]",
491/8,Rest,Parte_1,1/8,0,
123/2,Chord,Parte_1,1/4,"[59, 67]",
123/2,Rest,Parte_5,3/16,0,
987/16,Chord,Parte_5,1/16,"[40, 52]",
247/4,Chord,Parte_1,1/4,"[64, 67]",start
247/4,Rest,Parte_5,1/4,0,
