0,Tempo,128.0
0,Formula de Compasso,2/2
0,Rest,Parte_1,1/2,0,
0,Rest,Parte_2,4,0,
0,Rest,Parte_3,4,0,
0,Rest,Parte_4,4,0,
0,Note,Parte_5,1/2,34,
0,Rest,Parte_6,4,0,
0,Rest,Parte_7,4,0,
1/2,Tempo,132.0
1/2,Rest,Parte_1,7/2,0,
1/2,Rest,Parte_5,7/2,0,
4,Rest,Parte_1,1,0,
4,Rest,Parte_2,4,0,
4,Rest,Parte_3,4,0,
4,Rest,Parte_4,4,0,
4,Chord,Parte_5,3/2,"[53, 58, 62]",
4,Rest,Parte_6,4,0,
4,Rest,Parte_7,4,0,
5,Rest,Parte_1,1/2,0,
11/2,Chord,Parte_1,1/2,"[74, 77, 82, 86]",
11/2,Chord,Parte_5,1/2,"[53, 58, 62]",
6,Chord,Parte_1,1,"[74, 77, 82, 86]",
6,Chord,Parte_5,1,"[53, 58, 62]",
7,Chord,Parte_1,1/2,"[74, 77, 82, 87]",
7,Chord,Parte_5,1/2,"[53, 58, 62]",
15/2,Chord,Parte_1,1/2,"[74, 77, 82, 86]",
15/2,Chord,Parte_5,1/2,"[53, 58, 62]",
8,Chord,Parte_1,1,"[74, 77, 82, 86]",
8,Rest,Parte_2,4,0,
8,Rest,Parte_3,4,0,
8,Rest,Parte_4,4,0,
8,Chord,Parte_5,1,"[53, 58, 62]",
8,Rest,Parte_6,4,0,
8,Rest,Parte_7,4,0,
9,Chord,Parte_1,1,"[70, 74, 77, 82]",
9,Chord,Parte_5,1,"[50, 53, 58]",
10,Rest,Parte_1,2,0,
10,Rest,Parte_5,1,0,
11,Rest,Parte_5,1/2,0,
23/2,Note,Parte_5,1/2,34,
12,Rest,Parte_1,1,0,
12,Rest,Parte_2,4,0,
12,Rest,Parte_3,4,0,
12,Rest,Parte_4,4,0,
12,Chord,Parte_5,3/2,"[53, 58, 62, 65]",
12,Rest,Parte_6,4,0,
12,Rest,Parte_7,4,0,
13,Rest,Parte_1,1/2,0,
27/2,Chord,Parte_1,1/2,"[77, 82, 86, 89]",
27/2,Chord,Parte_5,1/2,"[53, 58, 62, 65]",
14,Chord,Parte_1,1,"[77, 82, 86, 89]",
14,Chord,Parte_5,1,"[53, 58, 62, 65]",
15,Chord,Parte_1,1/2,"[77, 82, 86, 91]",
15,Chord,Parte_5,1/2,"[53, 58, 62, 65]",
31/2,Tempo,128.0
31/2,Chord,Parte_1,1/2,"[77, 82, 86, 89]",
31/2,Chord,Parte_5,1/2,"[53, 58, 62, 65]",
16,Chord,Parte_1,1,"[77, 82, 86, 89]",
16,Rest,Parte_2,4,0,
16,Rest,Parte_3,4,0,
16,Rest,Parte_4,4,0,
16,Chord,Parte_5,1,"[53, 58, 62, 65]",
16,Rest,Parte_6,4,0,
16,Rest,Parte_7,4,0,
17,Chord,Parte_1,1,"[74, 77, 82, 86]",
17,Chord,Parte_5,1,"[53, 58, 62]",
18,Rest,Parte_1,1,0,
18,Rest,Parte_5,1,0,
19,Note,Parte_1,1/2,70,
19,Rest,Parte_5,1,0,
39/2,Note,Parte_1,1/2,72,
20,Note,Parte_1,2,74,
20,Rest,Parte_2,1,0,
20,Rest,Parte_3,4,0,
20,Rest,Parte_4,4,0,
20,Rest,Parte_5,1,0,
20,Rest,Parte_6,4,0,
20,Rest,Parte_7,4,0,
21,Note,Parte_2,1,67,
21,Note,Parte_5,1,64,
22,Note,Parte_1,1,72,
22,Note,Parte_2,1,69,
22,Note,Parte_5,1,65,
23,Note,Parte_1,1/2,72,
23,Note,Parte_2,1,68,
23,Note,Parte_5,1,59,
47/2,Note,Parte_1,1/2,74,
24,Note,Parte_1,2,75,
24,Note,Parte_2,1,67,
24,Rest,Parte_3,4,0,
24,Rest,Parte_4,4,0,
24,Note,Parte_5,1,60,
24,Rest,Parte_6,4,0,
24,Rest,Parte_7,4,0,
25,Note,Parte_2,1,69,
25,Note,Parte_5,1,54,
26,Note,Parte_1,1,74,
26,Note,Parte_2,1,70,
26,Note,Parte_5,1,55,
27,Note,Parte_1,1/2,74,
27,Note,Parte_2,1,67,
27,Note,Parte_5,1,51,
55/2,Note,Parte_1,1/2,75,
28,Note,Parte_1,3/2,77,
28,Note,Parte_2,1,65,
28,Rest,Parte_3,4,0,
28,Rest,Parte_4,4,0,
28,Note,Parte_5,1,50,
28,Rest,Parte_6,4,0,
28,Rest,Parte_7,4,0,
29,Note,Parte_2,1,70,
29,Note,Parte_5,1,49,
59/2,Note,Parte_1,1/2,79,
30,Note,Parte_1,1/2,77,
30,Note,Parte_2,1,67,
30,Note,Parte_5,1,48,
61/2,Note,Parte_1,1,75,
31,Note,Parte_2,1,69,
31,Note,Parte_5,1,41,
63/2,Note,Parte_1,1/2,77,
32,Note,Parte_1,1/2,75,
32,Chord,Parte_2,1,"[65, 70]",
32,Rest,Parte_3,4,0,
32,Rest,Parte_4,4,0,
32,Note,Parte_5,1,46,
32,Rest,Parte_6,4,0,
32,Rest,Parte_7,4,0,
65/2,Note,Parte_1,1/2,74,
33,Note,Parte_1,1/2,77,
33,Chord,Parte_2,1,"[67, 72]",
33,Note,Parte_5,1,39,
67/2,Note,Parte_1,1/2,75,
34,Note,Parte_1,1,72,
34,Note,Parte_2,1,69,
34,Note,Parte_5,1,41,
35,Note,Parte_1,1/2,82,
35,Rest,Parte_2,1,0,
35,Rest,Parte_5,1,0,
71/2,Note,Parte_1,1/2,84,
36,Note,Parte_1,2,86,
36,Rest,Parte_2,1,0,
36,Rest,Parte_3,4,0,
36,Rest,Parte_4,4,0,
36,Rest,Parte_5,1,0,
36,Rest,Parte_6,4,0,
36,Rest,Parte_7,4,0,
37,Note,Parte_2,1,79,
37,Note,Parte_5,1,76,
38,Note,Parte_1,1,84,
38,Note,Parte_2,1,81,
38,Note,Parte_5,1,77,
39,Note,Parte_1,1/2,84,
39,Note,Parte_2,1,80,
39,Note,Parte_5,1,71,
79/2,Note,Parte_1,1/2,86,
40,Note,Parte_1,2,87,
40,Note,Parte_2,1,79,
40,Rest,Parte_3,4,0,
40,Rest,Parte_4,4,0,
40,Note,Parte_5,1,72,
40,Rest,Parte_6,4,0,
40,Rest,Parte_7,4,0,
41,Note,Parte_2,1,81,
41,Note,Parte_5,1,66,
42,Note,Parte_1,1,86,
42,Note,Parte_2,1,82,
42,Note,Parte_5,1,67,
43,Note,Parte_1,1/2,86,
43,Note,Parte_2,1,79,
43,Note,Parte_5,1,63,
87/2,Note,Parte_1,1/2,87,
44,Note,Parte_1,3/2,89,
44,Note,Parte_2,1,77,
44,Rest,Parte_3,4,0,
44,Rest,Parte_4,4,0,
44,Note,Parte_5,1,62,
44,Rest,Parte_6,4,0,
44,Rest,Parte_7,4,0,
45,Note,Parte_2,1,82,
45,Note,Parte_5,1,61,
91/2,Note,Parte_1,1/2,91,
46,Note,Parte_1,1/2,89,
46,Note,Parte_2,1,79,
46,Note,Parte_5,1,60,
93/2,Note,Parte_1,1,87,
47,Note,Parte_2,1,81,
47,Note,Parte_5,1,53,
95/2,Note,Parte_1,1/2,89,
48,Note,Parte_1,1/2,87,
48,Note,Parte_2,1,77,
48,Rest,Parte_3,4,0,
48,Rest,Parte_4,4,0,
48,Note,Parte_5,1,58,
48,Rest,Parte_6,4,0,
48,Rest,Parte_7,4,0,
97/2,Note,Parte_1,1,86,
49,Note,Parte_2,2,82,
49,Note,Parte_5,1,54,
99/2,Note,Parte_1,1/2,87,
50,Note,Parte_1,1/2,86,
50,Note,Parte_5,1,53,
101/2,Note,Parte_1,1/2,84,
51,Note,Parte_1,1/2,86,
51,Chord,Parte_2,1,"[77, 81]",
51,Note,Parte_5,1,51,
103/2,Note,Parte_1,1/2,87,
52,Note,Parte_1,1/2,91,
52,Chord,Parte_2,1,"[77, 82]",
52,Rest,Parte_3,4,0,
52,Rest,Parte_4,4,0,
52,Note,Parte_5,1,50,
52,Rest,Parte_6,4,0,
52,Rest,Parte_7,4,0,
105/2,Note,Parte_1,1/2,89,
53,Note,Parte_1,1/2,91,
53,Note,Parte_2,1,82,
53,Note,Parte_5,1,49,
107/2,Note,Parte_1,1/2,89,
54,Note,Parte_1,1/2,89,
54,Note,Parte_2,1,79,
54,Note,Parte_5,1,48,
109/2,Note,Parte_1,1/2,87,
55,Note,Parte_1,1/2,89,
55,Note,Parte_2,1,81,
55,Note,Parte_5,1,41,
111/2,Note,Parte_1,1/2,87,
56,Note,Parte_1,1/2,87,
56,Note,Parte_2,1,77,
56,Rest,Parte_3,4,0,
56,Rest,Parte_4,4,0,
56,Note,Parte_5,1,46,
56,Rest,Parte_6,4,0,
56,Rest,Parte_7,4,0,
