0.0,Tempo,72.0
0.0,Formula de Compasso,2/4
0.0,Rest,Parte_1,2.0,0,
0.0,Rest,Parte_2,2.0,0,
0.0,Rest,Parte_3,2.0,0,
0.0,Chord,Parte_4,1.0,"[49, 53, 56]",
0.0,Note,Parte_5,1.0,37,
0.0,Rest,Parte_6,2.0,0,
0.0,Rest,Parte_7,2.0,0,
1.0,Chord,Parte_4,1.0,"[49, 54, 58]",
1.0,Note,Parte_5,1.0,30,
2.0,Rest,Parte_1,2.0,0,
2.0,Rest,Parte_2,2.0,0,
2.0,Rest,Parte_3,2.0,0,
2.0,Chord,Parte_4,1.5,"[49, 53, 56]",
2.0,Note,Parte_5,1.5,37,
2.0,Rest,Parte_6,2.0,0,
2.0,Rest,Parte_7,2.0,0,
3.5,Chord,Parte_4,0.5,"[49, 51, 58]",
3.5,Note,Parte_5,0.5,30,
4.0,Rest,Parte_1,2.0,0,
4.0,Rest,Parte_2,2.0,0,
4.0,Rest,Parte_3,2.0,0,
4.0,Chord,Parte_4,1.0,"[49, 51, 56]",
4.0,Note,Parte_5,1.0,32,
4.0,Rest,Parte_6,2.0,0,
4.0,Rest,Parte_7,2.0,0,
5.0,Chord,Parte_4,1.0,"[48, 51, 56]",
5.0,Note,Parte_5,0.875,44,
5.875,Note,Parte_5,0.125,42,
6.0,Rest,Parte_1,2.0,0,
6.0,Rest,Parte_2,2.0,0,
6.0,Rest,Parte_3,2.0,0,
6.0,Chord,Parte_4,2.0,"[49, 53, 56]",
6.0,Note,Parte_5,0.75,41,
6.0,Rest,Parte_6,2.0,0,
6.0,Rest,Parte_7,2.0,0,
6.75,Note,Parte_5,0.25,42,
7.0,Note,Parte_5,0.375,44,
7.375,Note,Parte_5,0.125,42,
7.5,Note,Parte_5,0.375,41,
7.875,Note,Parte_5,0.125,39,
8.0,Rest,Parte_1,1.0,0,
8.0,Rest,Parte_2,2.0,0,
8.0,Rest,Parte_3,2.0,0,
8.0,Chord,Parte_4,1.0,"[53, 56, 61]",
8.0,Chord,Parte_5,1.0,"[37, 49]",
8.0,Rest,Parte_6,2.0,0,
8.0,Rest,Parte_7,2.0,0,
9.0,Rest,Parte_1,1.0,0,
9.0,Chord,Parte_4,1.0,"[54, 58, 61]",
9.0,Chord,Parte_5,1.0,"[30, 42]",
10.0,Rest,Parte_1,2.0,0,
10.0,Rest,Parte_2,2.0,0,
10.0,Rest,Parte_3,2.0,0,
10.0,Chord,Parte_4,1.5,"[53, 56, 61]",
10.0,Chord,Parte_5,1.5,"[37, 49]",
10.0,Rest,Parte_6,2.0,0,
10.0,Rest,Parte_7,2.0,0,
11.5,Chord,Parte_4,0.5,"[52, 55, 61]",
11.5,Chord,Parte_5,0.5,"[33, 45]",
12.0,Rest,Parte_1,2.0,0,
12.0,Rest,Parte_2,2.0,0,
12.0,Rest,Parte_3,2.0,0,
12.0,Chord,Parte_4,1.0,"[51, 54, 61]",
12.0,Chord,Parte_5,1.0,"[32, 44]",
12.0,Rest,Parte_6,2.0,0,
12.0,Rest,Parte_7,2.0,0,
13.0,Chord,Parte_4,1.0,"[51, 54, 60]",
13.0,Note,Parte_5,1.0,44,start
14.0,Rest,Parte_1,1.5,0,
14.0,Rest,Parte_2,2.0,0,
14.0,Rest,Parte_3,2.0,0,
14.0,Chord,Parte_4,1.5,"[49, 53, 61]",
14.0,Note,Parte_5,0.375,44,stop
14.0,Rest,Parte_6,2.0,0,
14.0,Rest,Parte_7,2.0,0,
14.375,Note,Parte_5,0.125,42,
14.5,Note,Parte_5,0.375,41,
14.875,Note,Parte_5,0.125,39,
15.0,Note,Parte_5,0.5,37,
15.5,Rest,Parte_1,0.5,0,
15.5,Rest,Parte_4,0.5,0,
15.5,Rest,Parte_5,0.5,0,
16.0,Rest,Parte_1,2.0,0,
16.0,Rest,Parte_2,2.0,0,
16.0,Rest,Parte_3,2.0,0,
16.0,Chord,Parte_4,1.0,"[48, 51, 56]",
16.0,Chord,Parte_5,1.0,"[42, 44]",
16.0,Rest,Parte_6,2.0,0,
16.0,Rest,Parte_7,2.0,0,
17.0,Chord,Parte_4,0.875,"[48, 54, 56]",
17.0,Chord,Parte_5,0.875,"[39, 44]",
17.875,Chord,Parte_4,0.125,"[48, 51, 56]",
17.875,Chord,Parte_5,0.125,"[42, 44]",
18.0,Rest,Parte_1,0.75,0,
18.0,Rest,Parte_2,2.0,0,
18.0,Rest,Parte_3,2.0,0,
18.0,Chord,Parte_4,0.75,"[49, 53, 56]",
18.0,Chord,Parte_5,0.75,"[41, 44]",
18.0,Rest,Parte_6,2.0,0,
18.0,Rest,Parte_7,2.0,0,
18.75,Rest,Parte_1,1.25,0,
18.75,Chord,Parte_4,0.25,"[53, 56, 61]",
18.75,Chord,Parte_5,0.25,"[37, 44]",
19.0,Chord,Parte_4,0.5,"[54, 56, 60]",
19.0,Chord,Parte_5,0.5,"[39, 44]",
19.5,Chord,Parte_4,0.5,"[53, 56, 61]",
19.5,Chord,Parte_5,0.5,"[37, 44]",
20.0,Rest,Parte_1,2.0,0,
20.0,Rest,Parte_2,2.0,0,
20.0,Rest,Parte_3,2.0,0,
20.0,Chord,Parte_4,1.0,"[48, 51, 56]",
20.0,Chord,Parte_5,1.0,"[42, 44]",
20.0,Rest,Parte_6,2.0,0,
20.0,Rest,Parte_7,2.0,0,
21.0,Chord,Parte_4,0.875,"[48, 54, 56]",
21.0,Chord,Parte_5,0.875,"[39, 44]",
21.875,Chord,Parte_4,0.125,"[48, 51, 56]",
21.875,Chord,Parte_5,0.125,"[42, 44]",
