0,Tempo,44.0
0,Formula de Compasso,4/4
51,Chord,Parte_1,7/8,"[63, 69, 72]",
51,Rest,Parte_2,1,0,
51,Note,Parte_5,7/8,42,
205/4,Note,Parte_4,1/2,55,
207/4,Note,Parte_4,1/2,55,
415/8,Chord,Parte_1,1/8,"[62, 67, 71]",
415/8,Note,Parte_5,1/8,43,
52,Chord,Parte_1,3/2,"[62, 67, 71]",
52,Rest,Parte_2,3,0,
52,Rest,Parte_3,3,0,
52,Rest,Parte_5,4,0,
52,Rest,Parte_6,4,0,
52,Rest,Parte_7,4,0,
209/4,Note,Parte_4,1/2,55,
211/4,Note,Parte_4,1/2,55,start
213/4,Chord,Parte_4,1/2,"[43, 55]",stop
107/2,Rest,Parte_1,1/2,0,
215/4,Note,Parte_4,1/2,43,
54,Rest,Parte_1,1,0,
217/4,Note,Parte_4,1/2,43,
219/4,Chord,Parte_4,1/2,"[43, 44]",
55,Note,Parte_1,1,55,
55,Rest,Parte_2,1/2,0,
55,Rest,Parte_3,1,0,
221/4,Chord,Parte_4,1/2,"[41, 44]",
111/2,Note,Parte_2,1/2,48,
223/4,Chord,Parte_4,1/2,"[41, 43]",
56,Note,Parte_1,1,57,
56,Chord,Parte_2,1,"[48, 54]",
56,Rest,Parte_3,4,0,
56,Note,Parte_5,1,39,
56,Rest,Parte_6,4,0,
56,Rest,Parte_7,4,0,
225/4,Chord,Parte_4,1/2,"[41, 43]",
227/4,Chord,Parte_4,1/2,"[39, 43]",
57,Note,Parte_1,1,59,
57,Chord,Parte_2,1,"[50, 53]",
57,Note,Parte_5,1,38,
229/4,Note,Parte_4,1/2,43,
231/4,Note,Parte_4,1/2,43,
58,Note,Parte_1,1,60,
58,Chord,Parte_2,1,"[51, 55]",
58,Note,Parte_5,1,36,
233/4,Note,Parte_4,1/2,43,
235/4,Note,Parte_4,1/2,43,
59,Chord,Parte_1,7/8,"[51, 57, 60]",
59,Rest,Parte_2,1,0,
59,Note,Parte_5,7/8,30,
237/4,Note,Parte_4,1/2,43,
239/4,Note,Parte_4,1/2,43,
479/8,Chord,Parte_1,1/8,"[50, 55, 59]",
479/8,Note,Parte_5,1/8,31,
60,Chord,Parte_1,2,"[50, 55, 59]",
60,Rest,Parte_2,4,0,
60,Rest,Parte_3,4,0,
60,Note,Parte_5,2,31,
60,Rest,Parte_6,4,0,
60,Rest,Parte_7,4,0,
241/4,Note,Parte_4,1/2,43,
243/4,Note,Parte_4,1/2,43,
245/4,Note,Parte_4,1/2,43,
