0.0,Formula de Compasso,3/8
0.0,Note,Parte_1,0.25,59,
0.0,Rest,Parte_2,1.5,0,
0.0,Rest,Parte_3,1.5,0,
0.0,Rest,Parte_4,0.5,0,
0.0,Rest,Parte_5,1.5,0,
0.0,Rest,Parte_6,1.5,0,
0.25,Note,Parte_1,0.25,60,
0.5,Rest,Parte_1,1.0,0,
0.5,Rest,Parte_4,1.0,0,
1.0,Tempo,88.0
1.5,Note,Parte_1,0.5,62,
1.5,Rest,Parte_2,1.5,0,
1.5,Rest,Parte_3,1.5,0,
1.5,Rest,Parte_4,1.5,0,
1.5,Rest,Parte_5,1.5,0,
1.5,Rest,Parte_6,1.5,0,
2.0,Tempo,95.0
2.0,Note,Parte_1,0.25,64,
2.25,Note,Parte_1,0.25,66,
2.5,Note,Parte_1,0.5,67,
3.0,Note,Parte_1,0.25,69,
3.0,Rest,Parte_2,1.5,0,
3.0,Rest,Parte_3,1.5,0,
3.0,Rest,Parte_4,1.5,0,
3.0,Rest,Parte_5,1.5,0,
3.0,Rest,Parte_6,1.5,0,
3.25,Note,Parte_1,0.25,71,
3.5,Note,Parte_1,0.5,72,
4.0,Note,Parte_1,0.5,73,
4.5,Note,Parte_1,1.0,74,
4.5,Rest,Parte_2,1.5,0,
4.5,Rest,Parte_3,1.5,0,
4.5,Note,Parte_4,1.0,59,
4.5,Note,Parte_5,1.5,55,start
4.5,Rest,Parte_6,1.5,0,
5.5,Note,Parte_1,0.25,76,
5.5,Note,Parte_4,0.25,60,
5.75,Note,Parte_1,0.25,73,
5.75,Note,Parte_4,0.25,58,
6.0,Note,Parte_1,0.5,74,
6.0,Rest,Parte_2,0.5,0,
6.0,Rest,Parte_3,1.5,0,
6.0,Note,Parte_4,0.5,59,
6.0,Note,Parte_5,0.5,55,stop
6.0,Rest,Parte_6,1.5,0,
6.5,Rest,Parte_1,0.5,0,
6.5,Rest,Parte_2,1.0,0,
6.5,Rest,Parte_4,0.5,0,
6.5,Rest,Parte_5,1.0,0,
7.0,Note,Parte_1,0.25,71,
7.0,Rest,Parte_4,0.5,0,
7.25,Note,Parte_1,0.25,72,
7.5,Note,Parte_1,0.5,74,
7.5,Rest,Parte_2,1.5,0,
7.5,Rest,Parte_3,1.5,0,
7.5,Rest,Parte_4,1.5,0,
7.5,Rest,Parte_5,1.5,0,
7.5,Rest,Parte_6,1.5,0,
8.0,Note,Parte_1,0.25,76,
8.25,Note,Parte_1,0.25,78,
8.5,Note,Parte_1,0.5,79,
9.0,Note,Parte_1,0.25,81,
9.0,Rest,Parte_2,0.5,0,
9.0,Rest,Parte_3,1.5,0,
9.0,Rest,Parte_4,1.5,0,
9.0,Rest,Parte_5,1.5,0,
9.0,Rest,Parte_6,1.5,0,
9.25,Note,Parte_1,0.25,83,
9.5,Note,Parte_1,0.5,84,
9.5,Rest,Parte_2,0.5,0,
10.0,Note,Parte_1,0.5,85,
10.0,Tuplet 3:2,Parte_2,"[['Rest', 0.25, 0, None], ['Rest', 0.25, 0, None], ['Note', 0.25, 74, None]]"
10.5,Note,Parte_1,0.0,74,
10.5,Note,Parte_1,1.0,86,
10.5,Note,Parte_2,1.0,86,
10.5,Rest,Parte_3,1.5,0,
10.5,Rest,Parte_4,1.0,0,
10.5,Note,Parte_5,1.0,71,
10.5,Note,Parte_6,1.5,62,
11.5,Note,Parte_1,0.25,84,
11.5,Rest,Parte_2,0.5,0,
11.5,Rest,Parte_4,0.5,0,
11.5,Note,Parte_5,0.25,69,
11.75,Note,Parte_1,0.25,81,
11.75,Note,Parte_5,0.25,66,
12.0,Note,Parte_1,0.5,79,
12.0,Rest,Parte_2,0.5,0,
12.0,Rest,Parte_3,1.5,0,
12.0,Note,Parte_4,0.5,67,
12.0,Note,Parte_5,0.5,67,
12.0,Rest,Parte_6,1.5,0,
12.5,Rest,Parte_1,0.5,0,
12.5,Rest,Parte_2,1.0,0,
12.5,Rest,Parte_4,0.5,0,
12.5,Rest,Parte_5,1.0,0,
13.0,Tuplet 3:2,Parte_1,"[['Note', 0.25, 62, None], ['Note', 0.25, 64, None], ['Note', 0.25, 66, None]]"
13.0,Rest,Parte_4,0.5,0,
13.5,Tuplet 3:2,Parte_1,"[['Note', 0.25, 67, None], ['Note', 0.25, 69, None], ['Note', 0.25, 71, None]]"
13.5,Rest,Parte_2,1.5,0,
13.5,Rest,Parte_3,1.5,0,
13.5,Rest,Parte_4,0.5,0,
13.5,Rest,Parte_5,1.5,0,
13.5,Rest,Parte_6,1.5,0,
14.0,Note,Parte_1,0.5,72,
14.0,Rest,Parte_4,0.5,0,
14.5,Rest,Parte_1,0.5,0,
14.5,Chord,Parte_4,0.5,"[50, 57, 60]",
15.0,Rest,Parte_1,0.5,0,
15.0,Rest,Parte_2,1.5,0,
15.0,Rest,Parte_3,1.5,0,
15.0,Chord,Parte_4,0.5,"[62, 69, 72]",
15.0,Rest,Parte_5,1.5,0,
15.0,Rest,Parte_6,1.5,0,
15.5,Note,Parte_1,0.5,84,
15.5,Rest,Parte_4,0.5,0,
16.0,Tuplet 3:2,Parte_1,"[['Note', 0.25, 62, None], ['Note', 0.25, 64, None], ['Note', 0.25, 66, None]]"
16.0,Rest,Parte_4,0.5,0,
16.5,Tuplet 3:2,Parte_1,"[['Note', 0.25, 67, None], ['Note', 0.25, 69, None], ['Note', 0.25, 71, None]]"
16.5,Rest,Parte_2,1.5,0,
16.5,Rest,Parte_3,1.5,0,
16.5,Rest,Parte_4,0.5,0,
16.5,Rest,Parte_5,1.5,0,
16.5,Rest,Parte_6,1.5,0,
17.0,Note,Parte_1,0.5,72,
17.0,Rest,Parte_4,0.5,0,
